
Camera index: 2
Total frame number: 91377.0
Processing frame: 0
Elapsed time: 1.3828277587890625e-05s
Processing frame: 2000
Elapsed time: 39.86815333366394s
Processing frame: 4000
Elapsed time: 81.70527267456055s
Processing frame: 6000
Elapsed time: 121.95567488670349s
Processing frame: 8000
Elapsed time: 163.29370498657227s
Processing frame: 10000
Elapsed time: 202.22656440734863s
Processing frame: 12000
Elapsed time: 240.42859983444214s
Processing frame: 14000
Elapsed time: 277.58893847465515s
Processing frame: 16000
Elapsed time: 318.90975427627563s
Processing frame: 18000
Elapsed time: 358.535813331604s
Processing frame: 20000
Elapsed time: 397.47578859329224s
Processing frame: 22000
Elapsed time: 440.9825406074524s
Processing frame: 24000
Elapsed time: 479.92996072769165s
Processing frame: 26000
Elapsed time: 522.260534286499s
Processing frame: 28000
Elapsed time: 561.4026284217834s
Processing frame: 30000
Elapsed time: 601.5435807704926s
Processing frame: 32000
Elapsed time: 647.4584197998047s
Processing frame: 34000
Elapsed time: 690.4719445705414s
Processing frame: 36000
Elapsed time: 730.7790863513947s
Processing frame: 38000
Elapsed time: 772.4635601043701s
Processing frame: 40000
Elapsed time: 810.2161190509796s
Processing frame: 42000
Elapsed time: 846.8156566619873s
Processing frame: 44000
Elapsed time: 884.558345079422s
Processing frame: 46000
Elapsed time: 919.9522516727448s
Processing frame: 48000
Elapsed time: 954.7840509414673s
Processing frame: 50000
Elapsed time: 989.4520771503448s
Processing frame: 52000
Elapsed time: 1024.1768689155579s
Processing frame: 54000
Elapsed time: 1058.9080755710602s
Processing frame: 56000
Elapsed time: 1093.4266221523285s
Processing frame: 58000
Elapsed time: 1128.017510175705s
Processing frame: 60000
Elapsed time: 1162.1726088523865s
Processing frame: 62000
Elapsed time: 1196.7509834766388s
Processing frame: 64000
Elapsed time: 1230.9417486190796s
Processing frame: 66000
Elapsed time: 1265.5901536941528s
Processing frame: 68000
Elapsed time: 1300.3070256710052s
Processing frame: 70000
Elapsed time: 1334.6274735927582s
Processing frame: 72000
Elapsed time: 1368.7061865329742s
Processing frame: 74000
Elapsed time: 1403.355881690979s
Processing frame: 76000
Elapsed time: 1437.894148349762s
Processing frame: 78000
Elapsed time: 1472.5041205883026s
Processing frame: 80000
Elapsed time: 1507.1505794525146s
Processing frame: 82000
Elapsed time: 1541.890423297882s
Processing frame: 84000
Elapsed time: 1576.667554616928s
Processing frame: 86000
Elapsed time: 1611.7539880275726s
Processing frame: 88000
Elapsed time: 1646.3119163513184s
Processing frame: 90000
Elapsed time: 1681.120896577835s
