
Camera index: 2
Total frame number: 31542.0
Processing frame: 0
Elapsed time: 1.3828277587890625e-05s
Processing frame: 2000
Elapsed time: 35.421114683151245s
Processing frame: 4000
Elapsed time: 71.31462264060974s
Processing frame: 6000
Elapsed time: 106.65123224258423s
Processing frame: 8000
Elapsed time: 141.40392470359802s
Processing frame: 10000
Elapsed time: 178.32785081863403s
Processing frame: 12000
Elapsed time: 213.72831797599792s
Processing frame: 14000
Elapsed time: 249.12454962730408s
Processing frame: 16000
Elapsed time: 283.9178857803345s
Processing frame: 18000
Elapsed time: 318.62223505973816s
Processing frame: 20000
Elapsed time: 353.3069429397583s
Processing frame: 22000
Elapsed time: 387.7879288196564s
Processing frame: 24000
Elapsed time: 422.3198585510254s
Processing frame: 26000
Elapsed time: 457.2303683757782s
Processing frame: 28000
Elapsed time: 493.1148929595947s
Processing frame: 30000
Elapsed time: 527.5717902183533s
