
Camera index: 1
Total frame number: 80649.0
Processing frame: 0
Elapsed time: 2.3126602172851562e-05s
Processing frame: 2000
Elapsed time: 157.89744186401367s
Processing frame: 4000
Elapsed time: 315.084743976593s
Processing frame: 6000
Elapsed time: 472.9732027053833s
Processing frame: 8000
Elapsed time: 625.2306213378906s
Processing frame: 10000
Elapsed time: 792.1486966609955s
Processing frame: 12000
Elapsed time: 952.6230096817017s
Processing frame: 14000
Elapsed time: 1114.489185810089s
Processing frame: 16000
Elapsed time: 1266.3222200870514s
Processing frame: 18000
Elapsed time: 1417.6693451404572s
Processing frame: 20000
Elapsed time: 1564.3305509090424s
Processing frame: 22000
Elapsed time: 1715.7419350147247s
Processing frame: 24000
Elapsed time: 1859.2151811122894s
Processing frame: 26000
Elapsed time: 2007.0417881011963s
Processing frame: 28000
Elapsed time: 2151.443225622177s
Processing frame: 30000
Elapsed time: 2293.20769405365s
Processing frame: 32000
Elapsed time: 2433.6106231212616s
Processing frame: 34000
Elapsed time: 2584.1348428726196s
Processing frame: 36000
Elapsed time: 2737.449033498764s
Processing frame: 38000
Elapsed time: 2890.4238226413727s
Processing frame: 40000
Elapsed time: 3037.0415291786194s
Processing frame: 42000
Elapsed time: 3189.891842842102s
Processing frame: 44000
Elapsed time: 3343.781076192856s
Processing frame: 46000
Elapsed time: 3490.6695725917816s
Processing frame: 48000
Elapsed time: 3644.162261724472s
Processing frame: 50000
Elapsed time: 3785.9740800857544s
Processing frame: 52000
Elapsed time: 3940.4386665821075s
Processing frame: 54000
Elapsed time: 4118.1957924366s
Processing frame: 56000
Elapsed time: 4302.622944116592s
Processing frame: 58000
Elapsed time: 4484.976630449295s
Processing frame: 60000
Elapsed time: 4662.4779098033905s
Processing frame: 62000
Elapsed time: 4837.8502368927s
Processing frame: 64000
Elapsed time: 4997.360184669495s
Processing frame: 66000
Elapsed time: 5166.349779844284s
Processing frame: 68000
Elapsed time: 5324.119918107986s
Processing frame: 70000
Elapsed time: 5476.851646900177s
Processing frame: 72000
Elapsed time: 5629.03289270401s
Processing frame: 74000
Elapsed time: 5773.859025001526s
Processing frame: 76000
Elapsed time: 5931.776532411575s
Processing frame: 78000
Elapsed time: 6077.211520195007s
Processing frame: 80000
Elapsed time: 6240.705513954163s
