
Camera index: 1
Total frame number: 64911.0
Processing frame: 0
Elapsed time: 1.4066696166992188e-05s
Processing frame: 2000
Elapsed time: 98.60953187942505s
Processing frame: 4000
Elapsed time: 198.0672309398651s
Processing frame: 6000
Elapsed time: 305.8397099971771s
Processing frame: 8000
Elapsed time: 417.8689501285553s
Processing frame: 10000
Elapsed time: 528.8788802623749s
Processing frame: 12000
Elapsed time: 637.6831665039062s
Processing frame: 14000
Elapsed time: 752.7202003002167s
Processing frame: 16000
Elapsed time: 854.7281804084778s
Processing frame: 18000
Elapsed time: 951.8630821704865s
Processing frame: 20000
Elapsed time: 1053.7423357963562s
Processing frame: 22000
Elapsed time: 1156.2516524791718s
Processing frame: 24000
Elapsed time: 1260.1191878318787s
Processing frame: 26000
Elapsed time: 1366.1601996421814s
Processing frame: 28000
Elapsed time: 1458.6988756656647s
Processing frame: 30000
Elapsed time: 1572.0159041881561s
Processing frame: 32000
Elapsed time: 1682.2391338348389s
Processing frame: 34000
Elapsed time: 1786.3504309654236s
Processing frame: 36000
Elapsed time: 1897.608209848404s
Processing frame: 38000
Elapsed time: 1998.1419870853424s
Processing frame: 40000
Elapsed time: 2098.442818403244s
Processing frame: 42000
Elapsed time: 2213.7244658470154s
Processing frame: 44000
Elapsed time: 2320.834108352661s
Processing frame: 46000
Elapsed time: 2426.858636856079s
Processing frame: 48000
Elapsed time: 2529.153724193573s
Processing frame: 50000
Elapsed time: 2634.3632469177246s
Processing frame: 52000
Elapsed time: 2738.7755184173584s
Processing frame: 54000
Elapsed time: 2847.477275133133s
Processing frame: 56000
Elapsed time: 2963.05460524559s
Processing frame: 58000
Elapsed time: 3065.3048627376556s
Processing frame: 60000
Elapsed time: 3164.2794535160065s
Processing frame: 62000
Elapsed time: 3262.8267362117767s
Processing frame: 64000
Elapsed time: 3361.11812543869s
