
Camera index: 2
Total frame number: 94725.0
Processing frame: 0
Elapsed time: 2.7179718017578125e-05s
Processing frame: 2000
Elapsed time: 94.03028512001038s
Processing frame: 4000
Elapsed time: 192.92118763923645s
Processing frame: 6000
Elapsed time: 289.98649406433105s
Processing frame: 8000
Elapsed time: 384.7932331562042s
Processing frame: 10000
Elapsed time: 482.1749153137207s
Processing frame: 12000
Elapsed time: 577.5736541748047s
Processing frame: 14000
Elapsed time: 680.2716655731201s
Processing frame: 16000
Elapsed time: 784.7029922008514s
Processing frame: 18000
Elapsed time: 882.9801290035248s
Processing frame: 20000
Elapsed time: 983.7717559337616s
Processing frame: 22000
Elapsed time: 1083.4204359054565s
Processing frame: 24000
Elapsed time: 1180.025547504425s
Processing frame: 26000
Elapsed time: 1272.7553524971008s
Processing frame: 28000
Elapsed time: 1369.9465272426605s
Processing frame: 30000
Elapsed time: 1469.8784320354462s
Processing frame: 32000
Elapsed time: 1563.6289556026459s
Processing frame: 34000
Elapsed time: 1663.8511352539062s
Processing frame: 36000
Elapsed time: 1761.596997976303s
Processing frame: 38000
Elapsed time: 1856.2231452465057s
Processing frame: 40000
Elapsed time: 1955.8560588359833s
Processing frame: 42000
Elapsed time: 2054.838963508606s
Processing frame: 44000
Elapsed time: 2153.0957293510437s
Processing frame: 46000
Elapsed time: 2248.1607625484467s
Processing frame: 48000
Elapsed time: 2345.6638884544373s
Processing frame: 50000
Elapsed time: 2436.5344371795654s
Processing frame: 52000
Elapsed time: 2530.1680583953857s
Processing frame: 54000
Elapsed time: 2629.6724803447723s
Processing frame: 56000
Elapsed time: 2726.640273332596s
Processing frame: 58000
Elapsed time: 2825.3513176441193s
Processing frame: 60000
Elapsed time: 2920.7039749622345s
Processing frame: 62000
Elapsed time: 3017.029366016388s
Processing frame: 64000
Elapsed time: 3112.9190287590027s
Processing frame: 66000
Elapsed time: 3213.571546792984s
Processing frame: 68000
Elapsed time: 3313.7530295848846s
Processing frame: 70000
Elapsed time: 3409.638113975525s
Processing frame: 72000
Elapsed time: 3511.8113338947296s
Processing frame: 74000
Elapsed time: 3610.2993042469025s
Processing frame: 76000
Elapsed time: 3704.572861433029s
Processing frame: 78000
Elapsed time: 3804.3662781715393s
Processing frame: 80000
Elapsed time: 3898.9620661735535s
Processing frame: 82000
Elapsed time: 3996.8761084079742s
Processing frame: 84000
Elapsed time: 4096.849312543869s
Processing frame: 86000
Elapsed time: 4194.558050870895s
Processing frame: 88000
Elapsed time: 4290.711404800415s
Processing frame: 90000
Elapsed time: 4384.38382267952s
Processing frame: 92000
Elapsed time: 4481.966739177704s
Processing frame: 94000
Elapsed time: 4579.735649108887s
