
Camera index: 2
Total frame number: 94278.0
Processing frame: 0
Elapsed time: 1.2159347534179688e-05s
Processing frame: 2000
Elapsed time: 35.344961643218994s
Processing frame: 4000
Elapsed time: 70.4233283996582s
Processing frame: 6000
Elapsed time: 105.25654315948486s
Processing frame: 8000
Elapsed time: 139.89025974273682s
Processing frame: 10000
Elapsed time: 174.9347789287567s
Processing frame: 12000
Elapsed time: 210.13491535186768s
Processing frame: 14000
Elapsed time: 244.98683714866638s
Processing frame: 16000
Elapsed time: 280.069739818573s
Processing frame: 18000
Elapsed time: 315.11036491394043s
Processing frame: 20000
Elapsed time: 350.92601108551025s
Processing frame: 22000
Elapsed time: 387.02242612838745s
Processing frame: 24000
Elapsed time: 422.3859257698059s
Processing frame: 26000
Elapsed time: 457.6312828063965s
Processing frame: 28000
Elapsed time: 492.7941789627075s
Processing frame: 30000
Elapsed time: 528.15309715271s
Processing frame: 32000
Elapsed time: 563.2180962562561s
Processing frame: 34000
Elapsed time: 598.1122431755066s
Processing frame: 36000
Elapsed time: 632.6413443088531s
Processing frame: 38000
Elapsed time: 667.8219711780548s
Processing frame: 40000
Elapsed time: 702.9372472763062s
Processing frame: 42000
Elapsed time: 737.8289797306061s
Processing frame: 44000
Elapsed time: 773.0182621479034s
Processing frame: 46000
Elapsed time: 807.7619955539703s
Processing frame: 48000
Elapsed time: 842.6674466133118s
Processing frame: 50000
Elapsed time: 877.4883637428284s
Processing frame: 52000
Elapsed time: 912.1150214672089s
Processing frame: 54000
Elapsed time: 946.9503066539764s
Processing frame: 56000
Elapsed time: 981.5426347255707s
Processing frame: 58000
Elapsed time: 1016.3991250991821s
Processing frame: 60000
Elapsed time: 1050.6383004188538s
Processing frame: 62000
Elapsed time: 1085.8777675628662s
Processing frame: 64000
Elapsed time: 1120.546028137207s
Processing frame: 66000
Elapsed time: 1155.2905385494232s
Processing frame: 68000
Elapsed time: 1189.4813930988312s
Processing frame: 70000
Elapsed time: 1224.2814843654633s
Processing frame: 72000
Elapsed time: 1259.1099088191986s
Processing frame: 74000
Elapsed time: 1294.1893906593323s
Processing frame: 76000
Elapsed time: 1329.2846941947937s
Processing frame: 78000
Elapsed time: 1363.6796944141388s
Processing frame: 80000
Elapsed time: 1398.3448026180267s
Processing frame: 82000
Elapsed time: 1432.5443286895752s
Processing frame: 84000
Elapsed time: 1467.2729496955872s
Processing frame: 86000
Elapsed time: 1501.8024849891663s
Processing frame: 88000
Elapsed time: 1536.402850151062s
Processing frame: 90000
Elapsed time: 1570.9623556137085s
Processing frame: 92000
Elapsed time: 1605.357851266861s
Processing frame: 94000
Elapsed time: 1639.8732061386108s
