
Camera index: 1
Total frame number: 91884.0
Processing frame: 0
Elapsed time: 1.7404556274414062e-05s
Processing frame: 2000
Elapsed time: 35.23580479621887s
Processing frame: 4000
Elapsed time: 69.92450499534607s
Processing frame: 6000
Elapsed time: 104.92634987831116s
Processing frame: 8000
Elapsed time: 139.74953770637512s
Processing frame: 10000
Elapsed time: 174.3450162410736s
Processing frame: 12000
Elapsed time: 208.9623990058899s
Processing frame: 14000
Elapsed time: 243.38639998435974s
Processing frame: 16000
Elapsed time: 277.9178605079651s
Processing frame: 18000
Elapsed time: 312.43830394744873s
Processing frame: 20000
Elapsed time: 347.46929359436035s
Processing frame: 22000
Elapsed time: 382.0860116481781s
Processing frame: 24000
Elapsed time: 416.9791181087494s
Processing frame: 26000
Elapsed time: 451.4087471961975s
Processing frame: 28000
Elapsed time: 485.82533073425293s
Processing frame: 30000
Elapsed time: 520.7987501621246s
Processing frame: 32000
Elapsed time: 555.0675599575043s
Processing frame: 34000
Elapsed time: 589.6151347160339s
Processing frame: 36000
Elapsed time: 624.1504509449005s
Processing frame: 38000
Elapsed time: 659.122635602951s
Processing frame: 40000
Elapsed time: 693.9313299655914s
Processing frame: 42000
Elapsed time: 728.6243267059326s
Processing frame: 44000
Elapsed time: 763.2636411190033s
Processing frame: 46000
Elapsed time: 797.3911073207855s
Processing frame: 48000
Elapsed time: 832.0337567329407s
Processing frame: 50000
Elapsed time: 866.4262971878052s
Processing frame: 52000
Elapsed time: 900.6538503170013s
Processing frame: 54000
Elapsed time: 935.1183612346649s
Processing frame: 56000
Elapsed time: 969.7407824993134s
Processing frame: 58000
Elapsed time: 1004.6834239959717s
Processing frame: 60000
Elapsed time: 1039.1887457370758s
Processing frame: 62000
Elapsed time: 1073.9834949970245s
Processing frame: 64000
Elapsed time: 1107.1938462257385s
Processing frame: 66000
Elapsed time: 1140.8234066963196s
Processing frame: 68000
Elapsed time: 1174.796481847763s
Processing frame: 70000
Elapsed time: 1208.348087310791s
Processing frame: 72000
Elapsed time: 1242.6848680973053s
Processing frame: 74000
Elapsed time: 1276.431100845337s
Processing frame: 76000
Elapsed time: 1311.1671969890594s
Processing frame: 78000
Elapsed time: 1345.4589591026306s
Processing frame: 80000
Elapsed time: 1380.416894197464s
Processing frame: 82000
Elapsed time: 1414.810034275055s
Processing frame: 84000
Elapsed time: 1449.3710854053497s
Processing frame: 86000
Elapsed time: 1484.1629600524902s
Processing frame: 88000
Elapsed time: 1518.5584571361542s
Processing frame: 90000
Elapsed time: 1553.510401725769s
