
Camera index: 2
Total frame number: 94164.0
Processing frame: 0
Elapsed time: 2.6941299438476562e-05s
Processing frame: 2000
Elapsed time: 99.72811961174011s
Processing frame: 4000
Elapsed time: 200.67110872268677s
Processing frame: 6000
Elapsed time: 295.62087082862854s
Processing frame: 8000
Elapsed time: 391.0160210132599s
Processing frame: 10000
Elapsed time: 489.6338813304901s
Processing frame: 12000
Elapsed time: 580.4047818183899s
Processing frame: 14000
Elapsed time: 678.4963028430939s
Processing frame: 16000
Elapsed time: 775.5304980278015s
Processing frame: 18000
Elapsed time: 870.1134488582611s
Processing frame: 20000
Elapsed time: 965.1893408298492s
Processing frame: 22000
Elapsed time: 1060.108191728592s
Processing frame: 24000
Elapsed time: 1154.511391878128s
Processing frame: 26000
Elapsed time: 1250.8225979804993s
Processing frame: 28000
Elapsed time: 1350.6367077827454s
Processing frame: 30000
Elapsed time: 1446.1614964008331s
Processing frame: 32000
Elapsed time: 1547.7851169109344s
Processing frame: 34000
Elapsed time: 1640.9327042102814s
Processing frame: 36000
Elapsed time: 1739.0805683135986s
Processing frame: 38000
Elapsed time: 1837.4375386238098s
Processing frame: 40000
Elapsed time: 1940.4551303386688s
Processing frame: 42000
Elapsed time: 2038.8274369239807s
Processing frame: 44000
Elapsed time: 2134.432250738144s
Processing frame: 46000
Elapsed time: 2229.185923099518s
Processing frame: 48000
Elapsed time: 2320.6255526542664s
Processing frame: 50000
Elapsed time: 2425.035229206085s
Processing frame: 52000
Elapsed time: 2525.0308816432953s
Processing frame: 54000
Elapsed time: 2623.7284286022186s
Processing frame: 56000
Elapsed time: 2720.468743085861s
Processing frame: 58000
Elapsed time: 2817.629124403s
Processing frame: 60000
Elapsed time: 2914.8937430381775s
Processing frame: 62000
Elapsed time: 3005.030360221863s
Processing frame: 64000
Elapsed time: 3101.132157087326s
Processing frame: 66000
Elapsed time: 3193.1193046569824s
Processing frame: 68000
Elapsed time: 3288.163621902466s
Processing frame: 70000
Elapsed time: 3382.3894321918488s
Processing frame: 72000
Elapsed time: 3474.2157032489777s
Processing frame: 74000
Elapsed time: 3574.1774678230286s
Processing frame: 76000
Elapsed time: 3670.6705281734467s
Processing frame: 78000
Elapsed time: 3773.0209872722626s
Processing frame: 80000
Elapsed time: 3871.7953202724457s
Processing frame: 82000
Elapsed time: 3968.1266996860504s
Processing frame: 84000
Elapsed time: 4064.4826142787933s
Processing frame: 86000
Elapsed time: 4161.382214784622s
Processing frame: 88000
Elapsed time: 4257.418315887451s
Processing frame: 90000
Elapsed time: 4353.570458889008s
Processing frame: 92000
Elapsed time: 4453.449496507645s
Processing frame: 94000
Elapsed time: 4547.062625408173s
