
Camera index: 1
Total frame number: 87084.0
Processing frame: 0
Elapsed time: 1.3589859008789062e-05s
Processing frame: 2000
Elapsed time: 35.443822622299194s
Processing frame: 4000
Elapsed time: 70.73682975769043s
Processing frame: 6000
Elapsed time: 105.86631512641907s
Processing frame: 8000
Elapsed time: 140.97693014144897s
Processing frame: 10000
Elapsed time: 176.21677803993225s
Processing frame: 12000
Elapsed time: 211.41651344299316s
Processing frame: 14000
Elapsed time: 247.2426426410675s
Processing frame: 16000
Elapsed time: 283.0603277683258s
Processing frame: 18000
Elapsed time: 318.2205476760864s
Processing frame: 20000
Elapsed time: 353.6733064651489s
Processing frame: 22000
Elapsed time: 388.8291654586792s
Processing frame: 24000
Elapsed time: 424.3002145290375s
Processing frame: 26000
Elapsed time: 460.09437823295593s
Processing frame: 28000
Elapsed time: 495.6915650367737s
Processing frame: 30000
Elapsed time: 531.4159216880798s
Processing frame: 32000
Elapsed time: 566.9618420600891s
Processing frame: 34000
Elapsed time: 602.4900186061859s
Processing frame: 36000
Elapsed time: 637.3462448120117s
Processing frame: 38000
Elapsed time: 672.8556225299835s
Processing frame: 40000
Elapsed time: 707.4159932136536s
Processing frame: 42000
Elapsed time: 742.8760230541229s
Processing frame: 44000
Elapsed time: 777.7500903606415s
Processing frame: 46000
Elapsed time: 812.6997997760773s
Processing frame: 48000
Elapsed time: 847.7604758739471s
Processing frame: 50000
Elapsed time: 882.8144929409027s
Processing frame: 52000
Elapsed time: 917.3216941356659s
Processing frame: 54000
Elapsed time: 952.5731289386749s
Processing frame: 56000
Elapsed time: 987.2618954181671s
Processing frame: 58000
Elapsed time: 1022.8014767169952s
Processing frame: 60000
Elapsed time: 1057.791294336319s
Processing frame: 62000
Elapsed time: 1093.036940574646s
Processing frame: 64000
Elapsed time: 1127.8428990840912s
Processing frame: 66000
Elapsed time: 1162.5523965358734s
Processing frame: 68000
Elapsed time: 1197.0318801403046s
Processing frame: 70000
Elapsed time: 1231.7804243564606s
Processing frame: 72000
Elapsed time: 1266.6681287288666s
Processing frame: 74000
Elapsed time: 1300.9972505569458s
Processing frame: 76000
Elapsed time: 1335.8703653812408s
Processing frame: 78000
Elapsed time: 1369.8061923980713s
Processing frame: 80000
Elapsed time: 1404.1161353588104s
Processing frame: 82000
Elapsed time: 1438.5259306430817s
Processing frame: 84000
Elapsed time: 1473.3082518577576s
Processing frame: 86000
Elapsed time: 1507.6717510223389s
