
Camera index: 1
Total frame number: 76080.0
Processing frame: 0
Elapsed time: 1.3828277587890625e-05s
Processing frame: 2000
Elapsed time: 35.22731852531433s
Processing frame: 4000
Elapsed time: 69.37473273277283s
Processing frame: 6000
Elapsed time: 105.0813524723053s
Processing frame: 8000
Elapsed time: 142.71899104118347s
Processing frame: 10000
Elapsed time: 181.70736455917358s
Processing frame: 12000
Elapsed time: 219.08612060546875s
Processing frame: 14000
Elapsed time: 257.6529972553253s
Processing frame: 16000
Elapsed time: 294.4187231063843s
Processing frame: 18000
Elapsed time: 332.5207555294037s
Processing frame: 20000
Elapsed time: 369.6383926868439s
Processing frame: 22000
Elapsed time: 408.5690951347351s
Processing frame: 24000
Elapsed time: 444.89833402633667s
Processing frame: 26000
Elapsed time: 483.1808018684387s
Processing frame: 28000
Elapsed time: 523.1573584079742s
Processing frame: 30000
Elapsed time: 560.9739336967468s
Processing frame: 32000
Elapsed time: 597.7724392414093s
Processing frame: 34000
Elapsed time: 632.9505984783173s
Processing frame: 36000
Elapsed time: 667.13365650177s
Processing frame: 38000
Elapsed time: 701.780339717865s
Processing frame: 40000
Elapsed time: 735.9388933181763s
Processing frame: 42000
Elapsed time: 770.9055926799774s
Processing frame: 44000
Elapsed time: 805.3758687973022s
Processing frame: 46000
Elapsed time: 840.1440613269806s
Processing frame: 48000
Elapsed time: 875.0077481269836s
Processing frame: 50000
Elapsed time: 910.4749736785889s
Processing frame: 52000
Elapsed time: 945.7716481685638s
Processing frame: 54000
Elapsed time: 981.4495854377747s
Processing frame: 56000
Elapsed time: 1017.2872264385223s
Processing frame: 58000
Elapsed time: 1052.6154277324677s
Processing frame: 60000
Elapsed time: 1088.4289293289185s
Processing frame: 62000
Elapsed time: 1124.036539554596s
Processing frame: 64000
Elapsed time: 1159.5849783420563s
Processing frame: 66000
Elapsed time: 1194.9898595809937s
Processing frame: 68000
Elapsed time: 1230.2636880874634s
Processing frame: 70000
Elapsed time: 1265.054667711258s
Processing frame: 72000
Elapsed time: 1300.2224910259247s
Processing frame: 74000
Elapsed time: 1334.8275089263916s
Processing frame: 76000
Elapsed time: 1369.0077955722809s
