
Camera index: 1
Total frame number: 87084.0
Processing frame: 0
Elapsed time: 1.5020370483398438e-05s
Processing frame: 2000
Elapsed time: 95.26910781860352s
Processing frame: 4000
Elapsed time: 195.68362760543823s
Processing frame: 6000
Elapsed time: 299.0544948577881s
Processing frame: 8000
Elapsed time: 399.31946897506714s
Processing frame: 10000
Elapsed time: 501.6979615688324s
Processing frame: 12000
Elapsed time: 601.7560360431671s
Processing frame: 14000
Elapsed time: 705.9350509643555s
Processing frame: 16000
Elapsed time: 809.0093288421631s
Processing frame: 18000
Elapsed time: 910.7836999893188s
Processing frame: 20000
Elapsed time: 1017.8104283809662s
Processing frame: 22000
Elapsed time: 1116.6449601650238s
Processing frame: 24000
Elapsed time: 1220.6021099090576s
Processing frame: 26000
Elapsed time: 1328.7768864631653s
Processing frame: 28000
Elapsed time: 1432.2189588546753s
Processing frame: 30000
Elapsed time: 1536.906445980072s
Processing frame: 32000
Elapsed time: 1641.3974714279175s
Processing frame: 34000
Elapsed time: 1744.9789745807648s
Processing frame: 36000
Elapsed time: 1843.41406416893s
Processing frame: 38000
Elapsed time: 1949.2800805568695s
Processing frame: 40000
Elapsed time: 2046.1775085926056s
Processing frame: 42000
Elapsed time: 2154.328465938568s
Processing frame: 44000
Elapsed time: 2251.864686727524s
Processing frame: 46000
Elapsed time: 2351.3934960365295s
Processing frame: 48000
Elapsed time: 2457.692987203598s
Processing frame: 50000
Elapsed time: 2560.6638536453247s
Processing frame: 52000
Elapsed time: 2657.0191600322723s
Processing frame: 54000
Elapsed time: 2761.9135217666626s
Processing frame: 56000
Elapsed time: 2859.7775161266327s
Processing frame: 58000
Elapsed time: 2964.6339337825775s
Processing frame: 60000
Elapsed time: 3063.8137662410736s
Processing frame: 62000
Elapsed time: 3169.479242324829s
Processing frame: 64000
Elapsed time: 3268.9283130168915s
Processing frame: 66000
Elapsed time: 3368.357710838318s
Processing frame: 68000
Elapsed time: 3465.0112051963806s
Processing frame: 70000
Elapsed time: 3567.347427368164s
Processing frame: 72000
Elapsed time: 3668.9808485507965s
Processing frame: 74000
Elapsed time: 3761.240081548691s
Processing frame: 76000
Elapsed time: 3864.413795232773s
Processing frame: 78000
Elapsed time: 3955.34668135643s
Processing frame: 80000
Elapsed time: 4048.6510603427887s
Processing frame: 82000
Elapsed time: 4144.465257167816s
Processing frame: 84000
Elapsed time: 4243.733106851578s
Processing frame: 86000
Elapsed time: 4339.131628274918s
