
Camera index: 2
Total frame number: 61059.0
Processing frame: 0
Elapsed time: 1.1444091796875e-05s
Processing frame: 2000
Elapsed time: 35.21553683280945s
Processing frame: 4000
Elapsed time: 69.72172951698303s
Processing frame: 6000
Elapsed time: 104.10458064079285s
Processing frame: 8000
Elapsed time: 138.79570651054382s
Processing frame: 10000
Elapsed time: 173.2192258834839s
Processing frame: 12000
Elapsed time: 207.9484384059906s
Processing frame: 14000
Elapsed time: 243.1743984222412s
Processing frame: 16000
Elapsed time: 278.4479103088379s
Processing frame: 18000
Elapsed time: 313.31445574760437s
Processing frame: 20000
Elapsed time: 347.46025824546814s
Processing frame: 22000
Elapsed time: 381.9236443042755s
Processing frame: 24000
Elapsed time: 416.22757935523987s
Processing frame: 26000
Elapsed time: 450.5626051425934s
Processing frame: 28000
Elapsed time: 484.90541791915894s
Processing frame: 30000
Elapsed time: 520.0044243335724s
Processing frame: 32000
Elapsed time: 554.6026809215546s
Processing frame: 34000
Elapsed time: 589.3405859470367s
Processing frame: 36000
Elapsed time: 623.5395159721375s
Processing frame: 38000
Elapsed time: 658.3130142688751s
Processing frame: 40000
Elapsed time: 692.7064599990845s
Processing frame: 42000
Elapsed time: 727.4154703617096s
Processing frame: 44000
Elapsed time: 761.9905595779419s
Processing frame: 46000
Elapsed time: 796.9860751628876s
Processing frame: 48000
Elapsed time: 831.9198536872864s
Processing frame: 50000
Elapsed time: 866.453320980072s
Processing frame: 52000
Elapsed time: 900.9557831287384s
Processing frame: 54000
Elapsed time: 936.0100891590118s
Processing frame: 56000
Elapsed time: 971.18634724617s
Processing frame: 58000
Elapsed time: 1006.2076287269592s
Processing frame: 60000
Elapsed time: 1040.9052474498749s
