
Camera index: 2
Total frame number: 61059.0
Processing frame: 0
Elapsed time: 1.9550323486328125e-05s
Processing frame: 2000
Elapsed time: 104.51993370056152s
Processing frame: 4000
Elapsed time: 205.3443958759308s
Processing frame: 6000
Elapsed time: 306.1694655418396s
Processing frame: 8000
Elapsed time: 408.84346747398376s
Processing frame: 10000
Elapsed time: 505.42600107192993s
Processing frame: 12000
Elapsed time: 606.8522388935089s
Processing frame: 14000
Elapsed time: 718.2569291591644s
Processing frame: 16000
Elapsed time: 825.3490447998047s
Processing frame: 18000
Elapsed time: 929.677990436554s
Processing frame: 20000
Elapsed time: 1025.9840624332428s
Processing frame: 22000
Elapsed time: 1129.372067451477s
Processing frame: 24000
Elapsed time: 1230.1365814208984s
Processing frame: 26000
Elapsed time: 1330.1357567310333s
Processing frame: 28000
Elapsed time: 1431.2719655036926s
Processing frame: 30000
Elapsed time: 1538.6091649532318s
Processing frame: 32000
Elapsed time: 1641.978319644928s
Processing frame: 34000
Elapsed time: 1747.6260051727295s
Processing frame: 36000
Elapsed time: 1843.6479420661926s
Processing frame: 38000
Elapsed time: 1948.994745016098s
Processing frame: 40000
Elapsed time: 2048.283099412918s
Processing frame: 42000
Elapsed time: 2153.6521320343018s
Processing frame: 44000
Elapsed time: 2256.069849729538s
Processing frame: 46000
Elapsed time: 2361.5891528129578s
Processing frame: 48000
Elapsed time: 2467.0511949062347s
Processing frame: 50000
Elapsed time: 2564.524379491806s
Processing frame: 52000
Elapsed time: 2660.9484577178955s
Processing frame: 54000
Elapsed time: 2765.0770225524902s
Processing frame: 56000
Elapsed time: 2869.8007147312164s
Processing frame: 58000
Elapsed time: 2975.7375717163086s
Processing frame: 60000
Elapsed time: 3076.995580673218s
