
Camera index: 2
Total frame number: 68235.0
Processing frame: 0
Elapsed time: 1.3113021850585938e-05s
Processing frame: 2000
Elapsed time: 101.67751550674438s
Processing frame: 4000
Elapsed time: 201.82758402824402s
Processing frame: 6000
Elapsed time: 301.2097520828247s
Processing frame: 8000
Elapsed time: 409.5865149497986s
Processing frame: 10000
Elapsed time: 521.3409988880157s
Processing frame: 12000
Elapsed time: 629.6251430511475s
Processing frame: 14000
Elapsed time: 728.1664793491364s
Processing frame: 16000
Elapsed time: 826.487485408783s
Processing frame: 18000
Elapsed time: 931.4165573120117s
Processing frame: 20000
Elapsed time: 1038.6256618499756s
Processing frame: 22000
Elapsed time: 1139.9347534179688s
Processing frame: 24000
Elapsed time: 1236.0086302757263s
Processing frame: 26000
Elapsed time: 1340.8863534927368s
Processing frame: 28000
Elapsed time: 1440.5323855876923s
Processing frame: 30000
Elapsed time: 1549.3196067810059s
Processing frame: 32000
Elapsed time: 1649.9511051177979s
Processing frame: 34000
Elapsed time: 1754.43146443367s
Processing frame: 36000
Elapsed time: 1858.7692682743073s
Processing frame: 38000
Elapsed time: 1955.0073285102844s
Processing frame: 40000
Elapsed time: 2058.1819298267365s
Processing frame: 42000
Elapsed time: 2162.0620884895325s
Processing frame: 44000
Elapsed time: 2268.028169631958s
Processing frame: 46000
Elapsed time: 2364.1093900203705s
Processing frame: 48000
Elapsed time: 2469.825835943222s
Processing frame: 50000
Elapsed time: 2571.7236664295197s
Processing frame: 52000
Elapsed time: 2672.7010610103607s
Processing frame: 54000
Elapsed time: 2775.8121886253357s
Processing frame: 56000
Elapsed time: 2878.436254501343s
Processing frame: 58000
Elapsed time: 2978.3290708065033s
Processing frame: 60000
Elapsed time: 3088.351776123047s
Processing frame: 62000
Elapsed time: 3186.142366886139s
Processing frame: 64000
Elapsed time: 3283.822583436966s
Processing frame: 66000
Elapsed time: 3384.089112997055s
Processing frame: 68000
Elapsed time: 3484.3534832000732s
