
Camera index: 1
Total frame number: 70173.0
Processing frame: 0
Elapsed time: 1.9550323486328125e-05s
Processing frame: 2000
Elapsed time: 102.76530170440674s
Processing frame: 4000
Elapsed time: 206.16368508338928s
Processing frame: 6000
Elapsed time: 299.3221700191498s
Processing frame: 8000
Elapsed time: 406.7842652797699s
Processing frame: 10000
Elapsed time: 510.011111497879s
Processing frame: 12000
Elapsed time: 604.5721788406372s
Processing frame: 14000
Elapsed time: 713.4680087566376s
Processing frame: 16000
Elapsed time: 820.2097322940826s
Processing frame: 18000
Elapsed time: 923.0426800251007s
Processing frame: 20000
Elapsed time: 1030.6676247119904s
Processing frame: 22000
Elapsed time: 1130.3690004348755s
Processing frame: 24000
Elapsed time: 1221.9736351966858s
Processing frame: 26000
Elapsed time: 1322.4125185012817s
Processing frame: 28000
Elapsed time: 1418.385903120041s
Processing frame: 30000
Elapsed time: 1524.043573141098s
Processing frame: 32000
Elapsed time: 1628.6378769874573s
Processing frame: 34000
Elapsed time: 1728.651778459549s
Processing frame: 36000
Elapsed time: 1832.8073444366455s
Processing frame: 38000
Elapsed time: 1934.2597835063934s
Processing frame: 40000
Elapsed time: 2037.5699803829193s
Processing frame: 42000
Elapsed time: 2142.06373667717s
Processing frame: 44000
Elapsed time: 2243.8105833530426s
Processing frame: 46000
Elapsed time: 2341.4621901512146s
Processing frame: 48000
Elapsed time: 2439.7646481990814s
Processing frame: 50000
Elapsed time: 2547.9114153385162s
Processing frame: 52000
Elapsed time: 2650.5455470085144s
Processing frame: 54000
Elapsed time: 2759.578160762787s
Processing frame: 56000
Elapsed time: 2856.3202583789825s
Processing frame: 58000
Elapsed time: 2965.257704973221s
Processing frame: 60000
Elapsed time: 3075.982487678528s
Processing frame: 62000
Elapsed time: 3165.2788219451904s
Processing frame: 64000
Elapsed time: 3262.701031923294s
Processing frame: 66000
Elapsed time: 3355.771836042404s
Processing frame: 68000
Elapsed time: 3452.2139387130737s
Processing frame: 70000
Elapsed time: 3557.788830757141s
