
Camera index: 1
Total frame number: 87381.0
Processing frame: 0
Elapsed time: 1.7642974853515625e-05s
Processing frame: 2000
Elapsed time: 95.73381543159485s
Processing frame: 4000
Elapsed time: 205.66683340072632s
Processing frame: 6000
Elapsed time: 306.58806324005127s
Processing frame: 8000
Elapsed time: 401.9457278251648s
Processing frame: 10000
Elapsed time: 491.9235234260559s
Processing frame: 12000
Elapsed time: 587.9461181163788s
Processing frame: 14000
Elapsed time: 689.5971882343292s
Processing frame: 16000
Elapsed time: 790.9702017307281s
Processing frame: 18000
Elapsed time: 891.7314949035645s
Processing frame: 20000
Elapsed time: 994.0085928440094s
Processing frame: 22000
Elapsed time: 1092.1117942333221s
Processing frame: 24000
Elapsed time: 1196.353613615036s
Processing frame: 26000
Elapsed time: 1289.6790838241577s
Processing frame: 28000
Elapsed time: 1391.3220665454865s
Processing frame: 30000
Elapsed time: 1484.5387215614319s
Processing frame: 32000
Elapsed time: 1585.6597518920898s
Processing frame: 34000
Elapsed time: 1688.4075336456299s
Processing frame: 36000
Elapsed time: 1787.5663237571716s
Processing frame: 38000
Elapsed time: 1878.8030035495758s
Processing frame: 40000
Elapsed time: 1976.72536611557s
Processing frame: 42000
Elapsed time: 2071.925262451172s
Processing frame: 44000
Elapsed time: 2168.187324523926s
Processing frame: 46000
Elapsed time: 2266.376974582672s
Processing frame: 48000
Elapsed time: 2368.183048725128s
Processing frame: 50000
Elapsed time: 2465.832153081894s
Processing frame: 52000
Elapsed time: 2560.7646436691284s
Processing frame: 54000
Elapsed time: 2655.5074179172516s
Processing frame: 56000
Elapsed time: 2749.2152857780457s
Processing frame: 58000
Elapsed time: 2846.4851434230804s
Processing frame: 60000
Elapsed time: 2945.165936946869s
Processing frame: 62000
Elapsed time: 3045.2160987854004s
Processing frame: 64000
Elapsed time: 3142.0854976177216s
Processing frame: 66000
Elapsed time: 3245.802737236023s
Processing frame: 68000
Elapsed time: 3342.805554628372s
Processing frame: 70000
Elapsed time: 3448.869346857071s
Processing frame: 72000
Elapsed time: 3548.6774802207947s
Processing frame: 74000
Elapsed time: 3649.3329219818115s
Processing frame: 76000
Elapsed time: 3754.15261554718s
Processing frame: 78000
Elapsed time: 3858.436655521393s
Processing frame: 80000
Elapsed time: 3964.600286960602s
Processing frame: 82000
Elapsed time: 4058.415082216263s
Processing frame: 84000
Elapsed time: 4157.796911716461s
Processing frame: 86000
Elapsed time: 4255.21316409111s
