
Camera index: 1
Total frame number: 76080.0
Processing frame: 0
Elapsed time: 1.3828277587890625e-05s
Processing frame: 2000
Elapsed time: 94.31885623931885s
Processing frame: 4000
Elapsed time: 186.84290027618408s
Processing frame: 6000
Elapsed time: 294.3971529006958s
Processing frame: 8000
Elapsed time: 392.3128910064697s
Processing frame: 10000
Elapsed time: 497.42764711380005s
Processing frame: 12000
Elapsed time: 593.5095264911652s
Processing frame: 14000
Elapsed time: 688.5161964893341s
Processing frame: 16000
Elapsed time: 789.1375803947449s
Processing frame: 18000
Elapsed time: 877.6282887458801s
Processing frame: 20000
Elapsed time: 971.2169828414917s
Processing frame: 22000
Elapsed time: 1066.3472406864166s
Processing frame: 24000
Elapsed time: 1164.5705111026764s
Processing frame: 26000
Elapsed time: 1260.6473214626312s
Processing frame: 28000
Elapsed time: 1363.3534512519836s
Processing frame: 30000
Elapsed time: 1465.4032742977142s
Processing frame: 32000
Elapsed time: 1566.926168680191s
Processing frame: 34000
Elapsed time: 1662.9455342292786s
Processing frame: 36000
Elapsed time: 1754.851726770401s
Processing frame: 38000
Elapsed time: 1850.3681917190552s
Processing frame: 40000
Elapsed time: 1941.9841485023499s
Processing frame: 42000
Elapsed time: 2043.3076436519623s
Processing frame: 44000
Elapsed time: 2135.9589405059814s
Processing frame: 46000
Elapsed time: 2233.9770193099976s
Processing frame: 48000
Elapsed time: 2332.5529594421387s
Processing frame: 50000
Elapsed time: 2438.1734578609467s
Processing frame: 52000
Elapsed time: 2539.7698113918304s
Processing frame: 54000
Elapsed time: 2647.0234129428864s
Processing frame: 56000
Elapsed time: 2755.2150959968567s
Processing frame: 58000
Elapsed time: 2859.454291343689s
Processing frame: 60000
Elapsed time: 2970.5828211307526s
Processing frame: 62000
Elapsed time: 3076.652440071106s
Processing frame: 64000
Elapsed time: 3187.1449348926544s
Processing frame: 66000
Elapsed time: 3290.7086958885193s
Processing frame: 68000
Elapsed time: 3395.9857811927795s
Processing frame: 70000
Elapsed time: 3492.230553150177s
Processing frame: 72000
Elapsed time: 3594.06005525589s
Processing frame: 74000
Elapsed time: 3691.3385617733s
Processing frame: 76000
Elapsed time: 3784.4585399627686s
