
Camera index: 2
Total frame number: 78813.0
Processing frame: 0
Elapsed time: 1.9073486328125e-05s
Processing frame: 2000
Elapsed time: 93.83981800079346s
Processing frame: 4000
Elapsed time: 189.98750400543213s
Processing frame: 6000
Elapsed time: 287.99458384513855s
Processing frame: 8000
Elapsed time: 379.9392035007477s
Processing frame: 10000
Elapsed time: 478.48857140541077s
Processing frame: 12000
Elapsed time: 573.7897219657898s
Processing frame: 14000
Elapsed time: 671.4310057163239s
Processing frame: 16000
Elapsed time: 766.3342368602753s
Processing frame: 18000
Elapsed time: 862.9124057292938s
Processing frame: 20000
Elapsed time: 960.3710939884186s
Processing frame: 22000
Elapsed time: 1056.1302416324615s
Processing frame: 24000
Elapsed time: 1152.89475274086s
Processing frame: 26000
Elapsed time: 1248.8533186912537s
Processing frame: 28000
Elapsed time: 1342.5570278167725s
Processing frame: 30000
Elapsed time: 1438.8822588920593s
Processing frame: 32000
Elapsed time: 1534.6504983901978s
Processing frame: 34000
Elapsed time: 1633.39484500885s
Processing frame: 36000
Elapsed time: 1730.0538058280945s
Processing frame: 38000
Elapsed time: 1826.8653228282928s
Processing frame: 40000
Elapsed time: 1927.8748712539673s
Processing frame: 42000
Elapsed time: 2024.369160413742s
Processing frame: 44000
Elapsed time: 2123.077703475952s
Processing frame: 46000
Elapsed time: 2220.7767474651337s
Processing frame: 48000
Elapsed time: 2317.0994465351105s
Processing frame: 50000
Elapsed time: 2407.9104607105255s
Processing frame: 52000
Elapsed time: 2503.541888475418s
Processing frame: 54000
Elapsed time: 2599.255938053131s
Processing frame: 56000
Elapsed time: 2696.2813789844513s
Processing frame: 58000
Elapsed time: 2792.6021943092346s
Processing frame: 60000
Elapsed time: 2891.3156900405884s
Processing frame: 62000
Elapsed time: 2981.692455768585s
Processing frame: 64000
Elapsed time: 3080.12385058403s
Processing frame: 66000
Elapsed time: 3180.650203227997s
Processing frame: 68000
Elapsed time: 3278.541642665863s
Processing frame: 70000
Elapsed time: 3376.8648195266724s
Processing frame: 72000
Elapsed time: 3475.2467000484467s
Processing frame: 74000
Elapsed time: 3575.4455087184906s
Processing frame: 76000
Elapsed time: 3675.9530696868896s
Processing frame: 78000
Elapsed time: 3773.4440026283264s
