
Camera index: 1
Total frame number: 71640.0
Processing frame: 0
Elapsed time: 1.9550323486328125e-05s
Processing frame: 2000
Elapsed time: 106.92128133773804s
Processing frame: 4000
Elapsed time: 220.08744621276855s
Processing frame: 6000
Elapsed time: 335.0285122394562s
Processing frame: 8000
Elapsed time: 438.94535660743713s
Processing frame: 10000
Elapsed time: 535.3869271278381s
Processing frame: 12000
Elapsed time: 628.6712636947632s
Processing frame: 14000
Elapsed time: 717.187520980835s
Processing frame: 16000
Elapsed time: 809.3200242519379s
Processing frame: 18000
Elapsed time: 898.4770350456238s
Processing frame: 20000
Elapsed time: 986.1387739181519s
Processing frame: 22000
Elapsed time: 1082.9412047863007s
Processing frame: 24000
Elapsed time: 1180.2475383281708s
Processing frame: 26000
Elapsed time: 1277.9414734840393s
Processing frame: 28000
Elapsed time: 1380.6192691326141s
Processing frame: 30000
Elapsed time: 1488.641877412796s
Processing frame: 32000
Elapsed time: 1598.2874083518982s
Processing frame: 34000
Elapsed time: 1709.559800863266s
Processing frame: 36000
Elapsed time: 1820.4467990398407s
Processing frame: 38000
Elapsed time: 1934.300912618637s
Processing frame: 40000
Elapsed time: 2044.2757213115692s
Processing frame: 42000
Elapsed time: 2161.523622751236s
Processing frame: 44000
Elapsed time: 2272.988296985626s
Processing frame: 46000
Elapsed time: 2382.2145574092865s
Processing frame: 48000
Elapsed time: 2493.7555253505707s
Processing frame: 50000
Elapsed time: 2600.309458732605s
Processing frame: 52000
Elapsed time: 2707.7055535316467s
Processing frame: 54000
Elapsed time: 2810.7383654117584s
Processing frame: 56000
Elapsed time: 2914.5325033664703s
Processing frame: 58000
Elapsed time: 3015.189445734024s
Processing frame: 60000
Elapsed time: 3116.3213629722595s
Processing frame: 62000
Elapsed time: 3220.1689479351044s
Processing frame: 64000
Elapsed time: 3322.390201330185s
Processing frame: 66000
Elapsed time: 3421.1805136203766s
Processing frame: 68000
Elapsed time: 3528.860427379608s
Processing frame: 70000
Elapsed time: 3627.9284098148346s
