
Camera index: 2
Total frame number: 68235.0
Processing frame: 0
Elapsed time: 4.315376281738281e-05s
Processing frame: 2000
Elapsed time: 112.66677904129028s
Processing frame: 4000
Elapsed time: 223.6001696586609s
Processing frame: 6000
Elapsed time: 333.8007278442383s
Processing frame: 8000
Elapsed time: 453.63828563690186s
Processing frame: 10000
Elapsed time: 575.8612229824066s
Processing frame: 12000
Elapsed time: 694.9609801769257s
Processing frame: 14000
Elapsed time: 803.8308215141296s
Processing frame: 16000
Elapsed time: 911.2126994132996s
Processing frame: 18000
Elapsed time: 1027.4551348686218s
Processing frame: 20000
Elapsed time: 1146.7187323570251s
Processing frame: 22000
Elapsed time: 1259.3193407058716s
Processing frame: 24000
Elapsed time: 1367.2263860702515s
Processing frame: 26000
Elapsed time: 1482.3720107078552s
Processing frame: 28000
Elapsed time: 1591.1736664772034s
Processing frame: 30000
Elapsed time: 1711.8390009403229s
Processing frame: 32000
Elapsed time: 1823.5154683589935s
Processing frame: 34000
Elapsed time: 1936.7620046138763s
Processing frame: 36000
Elapsed time: 2049.8054025173187s
Processing frame: 38000
Elapsed time: 2155.0876076221466s
Processing frame: 40000
Elapsed time: 2265.7728414535522s
Processing frame: 42000
Elapsed time: 2379.4953997135162s
Processing frame: 44000
Elapsed time: 2496.5109152793884s
Processing frame: 46000
Elapsed time: 2599.4728004932404s
Processing frame: 48000
Elapsed time: 2715.016016960144s
Processing frame: 50000
Elapsed time: 2827.5742514133453s
Processing frame: 52000
Elapsed time: 2937.8922550678253s
Processing frame: 54000
Elapsed time: 3050.5045804977417s
Processing frame: 56000
Elapsed time: 3163.15225148201s
Processing frame: 58000
Elapsed time: 3270.277991294861s
Processing frame: 60000
Elapsed time: 3389.5668671131134s
Processing frame: 62000
Elapsed time: 3496.5505363941193s
Processing frame: 64000
Elapsed time: 3602.795353412628s
Processing frame: 66000
Elapsed time: 3711.583566904068s
Processing frame: 68000
Elapsed time: 3819.163849592209s
