
Camera index: 2
Total frame number: 61059.0
Processing frame: 0
Elapsed time: 3.123283386230469e-05s
Processing frame: 2000
Elapsed time: 102.89631843566895s
Processing frame: 4000
Elapsed time: 202.43095469474792s
Processing frame: 6000
Elapsed time: 301.66113328933716s
Processing frame: 8000
Elapsed time: 402.9937815666199s
Processing frame: 10000
Elapsed time: 498.4790222644806s
Processing frame: 12000
Elapsed time: 598.446813583374s
Processing frame: 14000
Elapsed time: 707.9959969520569s
Processing frame: 16000
Elapsed time: 813.665137052536s
Processing frame: 18000
Elapsed time: 916.686806678772s
Processing frame: 20000
Elapsed time: 1011.9563210010529s
Processing frame: 22000
Elapsed time: 1114.1232798099518s
Processing frame: 24000
Elapsed time: 1213.8261663913727s
Processing frame: 26000
Elapsed time: 1312.7258434295654s
Processing frame: 28000
Elapsed time: 1412.8016793727875s
Processing frame: 30000
Elapsed time: 1519.3858301639557s
Processing frame: 32000
Elapsed time: 1621.8186073303223s
Processing frame: 34000
Elapsed time: 1726.3554501533508s
Processing frame: 36000
Elapsed time: 1821.680431842804s
Processing frame: 38000
Elapsed time: 1926.091072320938s
Processing frame: 40000
Elapsed time: 2024.4253265857697s
Processing frame: 42000
Elapsed time: 2128.593198776245s
Processing frame: 44000
Elapsed time: 2229.7681539058685s
Processing frame: 46000
Elapsed time: 2334.047060251236s
Processing frame: 48000
Elapsed time: 2438.2892739772797s
Processing frame: 50000
Elapsed time: 2534.471663236618s
Processing frame: 52000
Elapsed time: 2630.029939174652s
Processing frame: 54000
Elapsed time: 2733.2083270549774s
Processing frame: 56000
Elapsed time: 2836.694580078125s
Processing frame: 58000
Elapsed time: 2941.5751407146454s
Processing frame: 60000
Elapsed time: 3041.4489271640778s
