
Camera index: 2
Total frame number: 70506.0
Processing frame: 0
Elapsed time: 1.6927719116210938e-05s
Processing frame: 2000
Elapsed time: 99.27579641342163s
Processing frame: 4000
Elapsed time: 197.4039068222046s
Processing frame: 6000
Elapsed time: 296.04558849334717s
Processing frame: 8000
Elapsed time: 395.8087377548218s
Processing frame: 10000
Elapsed time: 493.5155613422394s
Processing frame: 12000
Elapsed time: 596.9402265548706s
Processing frame: 14000
Elapsed time: 695.6272838115692s
Processing frame: 16000
Elapsed time: 793.5943882465363s
Processing frame: 18000
Elapsed time: 893.0703594684601s
Processing frame: 20000
Elapsed time: 993.7851886749268s
Processing frame: 22000
Elapsed time: 1093.2433497905731s
Processing frame: 24000
Elapsed time: 1193.728082895279s
Processing frame: 26000
Elapsed time: 1293.4642407894135s
Processing frame: 28000
Elapsed time: 1386.516242980957s
Processing frame: 30000
Elapsed time: 1487.4966781139374s
Processing frame: 32000
Elapsed time: 1589.7749433517456s
Processing frame: 34000
Elapsed time: 1690.7394125461578s
Processing frame: 36000
Elapsed time: 1792.0713970661163s
Processing frame: 38000
Elapsed time: 1889.9382820129395s
Processing frame: 40000
Elapsed time: 1988.2652025222778s
Processing frame: 42000
Elapsed time: 2092.640195131302s
Processing frame: 44000
Elapsed time: 2189.917513370514s
Processing frame: 46000
Elapsed time: 2288.093371629715s
Processing frame: 48000
Elapsed time: 2384.877467393875s
Processing frame: 50000
Elapsed time: 2480.145978450775s
Processing frame: 52000
Elapsed time: 2578.341510295868s
Processing frame: 54000
Elapsed time: 2682.3937180042267s
Processing frame: 56000
Elapsed time: 2785.4375936985016s
Processing frame: 58000
Elapsed time: 2886.605869293213s
Processing frame: 60000
Elapsed time: 2986.4092350006104s
Processing frame: 62000
Elapsed time: 3086.3353679180145s
Processing frame: 64000
Elapsed time: 3188.163698196411s
Processing frame: 66000
Elapsed time: 3284.8298523426056s
Processing frame: 68000
Elapsed time: 3378.2682843208313s
Processing frame: 70000
Elapsed time: 3474.7082715034485s
