
Camera index: 1
Total frame number: 88887.0
Processing frame: 0
Elapsed time: 1.6927719116210938e-05s
Processing frame: 2000
Elapsed time: 93.41996359825134s
Processing frame: 4000
Elapsed time: 190.0598132610321s
Processing frame: 6000
Elapsed time: 286.0335466861725s
Processing frame: 8000
Elapsed time: 384.90033626556396s
Processing frame: 10000
Elapsed time: 490.018497467041s
Processing frame: 12000
Elapsed time: 593.6629350185394s
Processing frame: 14000
Elapsed time: 700.5226516723633s
Processing frame: 16000
Elapsed time: 797.9765522480011s
Processing frame: 18000
Elapsed time: 902.7813024520874s
Processing frame: 20000
Elapsed time: 1010.0833394527435s
Processing frame: 22000
Elapsed time: 1112.7434632778168s
Processing frame: 24000
Elapsed time: 1214.7211256027222s
Processing frame: 26000
Elapsed time: 1317.6869411468506s
Processing frame: 28000
Elapsed time: 1423.6500833034515s
Processing frame: 30000
Elapsed time: 1519.6988315582275s
Processing frame: 32000
Elapsed time: 1622.6276016235352s
Processing frame: 34000
Elapsed time: 1724.4365293979645s
Processing frame: 36000
Elapsed time: 1830.8933055400848s
Processing frame: 38000
Elapsed time: 1940.5773711204529s
Processing frame: 40000
Elapsed time: 2039.571536540985s
Processing frame: 42000
Elapsed time: 2142.8299553394318s
Processing frame: 44000
Elapsed time: 2247.761210680008s
Processing frame: 46000
Elapsed time: 2348.5099806785583s
Processing frame: 48000
Elapsed time: 2452.9143199920654s
Processing frame: 50000
Elapsed time: 2550.2004685401917s
Processing frame: 52000
Elapsed time: 2651.4996960163116s
Processing frame: 54000
Elapsed time: 2748.9159138202667s
Processing frame: 56000
Elapsed time: 2848.314682483673s
Processing frame: 58000
Elapsed time: 2948.0692229270935s
Processing frame: 60000
Elapsed time: 3055.222475528717s
Processing frame: 62000
Elapsed time: 3151.8042891025543s
Processing frame: 64000
Elapsed time: 3255.2775456905365s
Processing frame: 66000
Elapsed time: 3351.925454854965s
Processing frame: 68000
Elapsed time: 3451.587256669998s
Processing frame: 70000
Elapsed time: 3555.1029982566833s
Processing frame: 72000
Elapsed time: 3655.823528289795s
Processing frame: 74000
Elapsed time: 3756.283278942108s
Processing frame: 76000
Elapsed time: 3852.6333615779877s
Processing frame: 78000
Elapsed time: 3952.8231060504913s
Processing frame: 80000
Elapsed time: 4044.5051879882812s
Processing frame: 82000
Elapsed time: 4133.375891923904s
Processing frame: 84000
Elapsed time: 4233.627213478088s
Processing frame: 86000
Elapsed time: 4333.512502908707s
Processing frame: 88000
Elapsed time: 4431.275180101395s
