
Camera index: 1
Total frame number: 71640.0
Processing frame: 0
Elapsed time: 1.4781951904296875e-05s
Processing frame: 2000
Elapsed time: 34.442591190338135s
Processing frame: 4000
Elapsed time: 68.75950145721436s
Processing frame: 6000
Elapsed time: 103.12748551368713s
Processing frame: 8000
Elapsed time: 137.33895230293274s
Processing frame: 10000
Elapsed time: 171.3261260986328s
Processing frame: 12000
Elapsed time: 205.09884095191956s
Processing frame: 14000
Elapsed time: 238.62248849868774s
Processing frame: 16000
Elapsed time: 272.3234136104584s
Processing frame: 18000
Elapsed time: 305.8719127178192s
Processing frame: 20000
Elapsed time: 339.32404088974s
Processing frame: 22000
Elapsed time: 373.3544337749481s
Processing frame: 24000
Elapsed time: 407.4389066696167s
Processing frame: 26000
Elapsed time: 441.72792863845825s
Processing frame: 28000
Elapsed time: 476.4893503189087s
Processing frame: 30000
Elapsed time: 511.4868245124817s
Processing frame: 32000
Elapsed time: 546.2707960605621s
Processing frame: 34000
Elapsed time: 580.9773468971252s
Processing frame: 36000
Elapsed time: 615.5389165878296s
Processing frame: 38000
Elapsed time: 650.2752208709717s
Processing frame: 40000
Elapsed time: 684.621246099472s
Processing frame: 42000
Elapsed time: 719.4392912387848s
Processing frame: 44000
Elapsed time: 753.7139365673065s
Processing frame: 46000
Elapsed time: 787.8186173439026s
Processing frame: 48000
Elapsed time: 822.3229265213013s
Processing frame: 50000
Elapsed time: 856.5902135372162s
Processing frame: 52000
Elapsed time: 891.1250522136688s
Processing frame: 54000
Elapsed time: 925.5310897827148s
Processing frame: 56000
Elapsed time: 959.9933700561523s
Processing frame: 58000
Elapsed time: 994.2787737846375s
Processing frame: 60000
Elapsed time: 1028.5242249965668s
Processing frame: 62000
Elapsed time: 1063.1958861351013s
Processing frame: 64000
Elapsed time: 1097.4176971912384s
Processing frame: 66000
Elapsed time: 1131.3406085968018s
Processing frame: 68000
Elapsed time: 1165.993327140808s
Processing frame: 70000
Elapsed time: 1200.4295682907104s
