
Camera index: 2
Total frame number: 91377.0
Processing frame: 0
Elapsed time: 1.2159347534179688e-05s
Processing frame: 2000
Elapsed time: 102.93334150314331s
Processing frame: 4000
Elapsed time: 205.13253498077393s
Processing frame: 6000
Elapsed time: 305.4699614048004s
Processing frame: 8000
Elapsed time: 407.26011085510254s
Processing frame: 10000
Elapsed time: 504.6858296394348s
Processing frame: 12000
Elapsed time: 605.6450181007385s
Processing frame: 14000
Elapsed time: 702.2231342792511s
Processing frame: 16000
Elapsed time: 803.8503167629242s
Processing frame: 18000
Elapsed time: 904.5877058506012s
Processing frame: 20000
Elapsed time: 1000.469132900238s
Processing frame: 22000
Elapsed time: 1102.1563477516174s
Processing frame: 24000
Elapsed time: 1199.486908197403s
Processing frame: 26000
Elapsed time: 1300.1258022785187s
Processing frame: 28000
Elapsed time: 1396.1272993087769s
Processing frame: 30000
Elapsed time: 1492.1380279064178s
Processing frame: 32000
Elapsed time: 1596.6208634376526s
Processing frame: 34000
Elapsed time: 1697.8144023418427s
Processing frame: 36000
Elapsed time: 1799.1508617401123s
Processing frame: 38000
Elapsed time: 1899.1690876483917s
Processing frame: 40000
Elapsed time: 1994.5051486492157s
Processing frame: 42000
Elapsed time: 2096.214452981949s
Processing frame: 44000
Elapsed time: 2198.875134706497s
Processing frame: 46000
Elapsed time: 2302.891143798828s
Processing frame: 48000
Elapsed time: 2407.5116751194s
Processing frame: 50000
Elapsed time: 2504.9976546764374s
Processing frame: 52000
Elapsed time: 2601.637546777725s
Processing frame: 54000
Elapsed time: 2701.6071412563324s
Processing frame: 56000
Elapsed time: 2797.241976261139s
Processing frame: 58000
Elapsed time: 2895.3450996875763s
Processing frame: 60000
Elapsed time: 2991.591034889221s
Processing frame: 62000
Elapsed time: 3089.5943348407745s
Processing frame: 64000
Elapsed time: 3185.7212715148926s
Processing frame: 66000
Elapsed time: 3283.075910806656s
Processing frame: 68000
Elapsed time: 3383.2706265449524s
Processing frame: 70000
Elapsed time: 3482.0220646858215s
Processing frame: 72000
Elapsed time: 3575.847799539566s
Processing frame: 74000
Elapsed time: 3674.8068268299103s
Processing frame: 76000
Elapsed time: 3770.2201788425446s
Processing frame: 78000
Elapsed time: 3864.7675955295563s
Processing frame: 80000
Elapsed time: 3965.6027493476868s
Processing frame: 82000
Elapsed time: 4063.301899433136s
Processing frame: 84000
Elapsed time: 4163.9406478405s
Processing frame: 86000
Elapsed time: 4263.012850522995s
Processing frame: 88000
Elapsed time: 4361.536839723587s
Processing frame: 90000
Elapsed time: 4461.756699085236s
