
Camera index: 2
Total frame number: 96825.0
Processing frame: 0
Elapsed time: 3.218650817871094e-05s
Processing frame: 2000
Elapsed time: 95.2567389011383s
Processing frame: 4000
Elapsed time: 191.0565938949585s
Processing frame: 6000
Elapsed time: 289.05439138412476s
Processing frame: 8000
Elapsed time: 388.19791769981384s
Processing frame: 10000
Elapsed time: 487.1056475639343s
Processing frame: 12000
Elapsed time: 583.3336052894592s
Processing frame: 14000
Elapsed time: 681.7464666366577s
Processing frame: 16000
Elapsed time: 775.0592727661133s
Processing frame: 18000
Elapsed time: 868.9526097774506s
Processing frame: 20000
Elapsed time: 961.4576032161713s
Processing frame: 22000
Elapsed time: 1057.7983222007751s
Processing frame: 24000
Elapsed time: 1155.3803267478943s
Processing frame: 26000
Elapsed time: 1251.8739910125732s
Processing frame: 28000
Elapsed time: 1349.4208998680115s
Processing frame: 30000
Elapsed time: 1443.9477889537811s
Processing frame: 32000
Elapsed time: 1541.7225065231323s
Processing frame: 34000
Elapsed time: 1639.070962190628s
Processing frame: 36000
Elapsed time: 1735.7340292930603s
Processing frame: 38000
Elapsed time: 1829.246083021164s
Processing frame: 40000
Elapsed time: 1925.5256690979004s
Processing frame: 42000
Elapsed time: 2020.1367559432983s
Processing frame: 44000
Elapsed time: 2115.877719640732s
Processing frame: 46000
Elapsed time: 2210.106904745102s
Processing frame: 48000
Elapsed time: 2305.887953042984s
Processing frame: 50000
Elapsed time: 2402.1189544200897s
Processing frame: 52000
Elapsed time: 2498.332117319107s
Processing frame: 54000
Elapsed time: 2600.6458835601807s
Processing frame: 56000
Elapsed time: 2691.106589078903s
Processing frame: 58000
Elapsed time: 2786.25324177742s
Processing frame: 60000
Elapsed time: 2878.1903965473175s
Processing frame: 62000
Elapsed time: 2971.937173604965s
Processing frame: 64000
Elapsed time: 3071.0969455242157s
Processing frame: 66000
Elapsed time: 3161.6665272712708s
Processing frame: 68000
Elapsed time: 3254.506352186203s
Processing frame: 70000
Elapsed time: 3352.379970550537s
Processing frame: 72000
Elapsed time: 3448.81240606308s
Processing frame: 74000
Elapsed time: 3547.0209000110626s
Processing frame: 76000
Elapsed time: 3639.4299335479736s
Processing frame: 78000
Elapsed time: 3731.0051407814026s
Processing frame: 80000
Elapsed time: 3826.753353834152s
Processing frame: 82000
Elapsed time: 3919.6757957935333s
Processing frame: 84000
Elapsed time: 4016.262059688568s
Processing frame: 86000
Elapsed time: 4109.797685623169s
Processing frame: 88000
Elapsed time: 4206.374251842499s
Processing frame: 90000
Elapsed time: 4302.817330598831s
Processing frame: 92000
Elapsed time: 4402.175581693649s
Processing frame: 94000
Elapsed time: 4501.335977554321s
Processing frame: 96000
Elapsed time: 4595.346647500992s
