
Camera index: 1
Total frame number: 52716.0
Processing frame: 0
Elapsed time: 1.52587890625e-05s
Processing frame: 2000
Elapsed time: 139.5131118297577s
Processing frame: 4000
Elapsed time: 277.94717478752136s
Processing frame: 6000
Elapsed time: 419.6423523426056s
Processing frame: 8000
Elapsed time: 559.8523287773132s
Processing frame: 10000
Elapsed time: 704.4099762439728s
Processing frame: 12000
Elapsed time: 840.1277832984924s
Processing frame: 14000
Elapsed time: 978.4213221073151s
Processing frame: 16000
Elapsed time: 1115.8639681339264s
Processing frame: 18000
Elapsed time: 1258.7458114624023s
Processing frame: 20000
Elapsed time: 1398.964450120926s
Processing frame: 22000
Elapsed time: 1535.5697419643402s
Processing frame: 24000
Elapsed time: 1669.5053391456604s
Processing frame: 26000
Elapsed time: 1806.8862726688385s
Processing frame: 28000
Elapsed time: 1944.3928039073944s
Processing frame: 30000
Elapsed time: 2082.7754163742065s
Processing frame: 32000
Elapsed time: 2216.491000890732s
Processing frame: 34000
Elapsed time: 2354.946286678314s
Processing frame: 36000
Elapsed time: 2491.7650191783905s
Processing frame: 38000
Elapsed time: 2634.733495950699s
Processing frame: 40000
Elapsed time: 2776.570606470108s
Processing frame: 42000
Elapsed time: 2914.174652338028s
Processing frame: 44000
Elapsed time: 3049.98401427269s
Processing frame: 46000
Elapsed time: 3190.6914615631104s
Processing frame: 48000
Elapsed time: 3333.243433237076s
Processing frame: 50000
Elapsed time: 3474.1427726745605s
Processing frame: 52000
Elapsed time: 3612.802169561386s
