
Camera index: 1
Total frame number: 67515.0
Processing frame: 0
Elapsed time: 1.9073486328125e-05s
Processing frame: 2000
Elapsed time: 98.87170767784119s
Processing frame: 4000
Elapsed time: 199.0597836971283s
Processing frame: 6000
Elapsed time: 297.8648021221161s
Processing frame: 8000
Elapsed time: 398.2513542175293s
Processing frame: 10000
Elapsed time: 498.4139792919159s
Processing frame: 12000
Elapsed time: 599.3828732967377s
Processing frame: 14000
Elapsed time: 689.9820683002472s
Processing frame: 16000
Elapsed time: 789.0990524291992s
Processing frame: 18000
Elapsed time: 889.1579084396362s
Processing frame: 20000
Elapsed time: 989.3345522880554s
Processing frame: 22000
Elapsed time: 1089.6123476028442s
Processing frame: 24000
Elapsed time: 1180.8819737434387s
Processing frame: 26000
Elapsed time: 1284.2295072078705s
Processing frame: 28000
Elapsed time: 1387.5092494487762s
Processing frame: 30000
Elapsed time: 1480.685846567154s
Processing frame: 32000
Elapsed time: 1579.7001588344574s
Processing frame: 34000
Elapsed time: 1678.8801662921906s
Processing frame: 36000
Elapsed time: 1782.8491072654724s
Processing frame: 38000
Elapsed time: 1884.292965888977s
Processing frame: 40000
Elapsed time: 1986.8659732341766s
Processing frame: 42000
Elapsed time: 2079.7267282009125s
Processing frame: 44000
Elapsed time: 2175.4973702430725s
Processing frame: 46000
Elapsed time: 2268.2523889541626s
Processing frame: 48000
Elapsed time: 2365.635941505432s
Processing frame: 50000
Elapsed time: 2468.939453601837s
Processing frame: 52000
Elapsed time: 2567.1878476142883s
Processing frame: 54000
Elapsed time: 2663.383472442627s
Processing frame: 56000
Elapsed time: 2761.908272266388s
Processing frame: 58000
Elapsed time: 2862.153473138809s
Processing frame: 60000
Elapsed time: 2967.3934190273285s
Processing frame: 62000
Elapsed time: 3070.3749248981476s
Processing frame: 64000
Elapsed time: 3168.6960923671722s
Processing frame: 66000
Elapsed time: 3264.438192129135s
