
Camera index: 2
Total frame number: 100671.0
Processing frame: 0
Elapsed time: 1.71661376953125e-05s
Processing frame: 2000
Elapsed time: 98.80100059509277s
Processing frame: 4000
Elapsed time: 198.11742877960205s
Processing frame: 6000
Elapsed time: 298.406898021698s
Processing frame: 8000
Elapsed time: 398.121244430542s
Processing frame: 10000
Elapsed time: 496.8583154678345s
Processing frame: 12000
Elapsed time: 592.3800349235535s
Processing frame: 14000
Elapsed time: 686.3006520271301s
Processing frame: 16000
Elapsed time: 781.8350594043732s
Processing frame: 18000
Elapsed time: 879.3273193836212s
Processing frame: 20000
Elapsed time: 976.5401747226715s
Processing frame: 22000
Elapsed time: 1071.7403659820557s
Processing frame: 24000
Elapsed time: 1172.4150767326355s
Processing frame: 26000
Elapsed time: 1266.7627699375153s
Processing frame: 28000
Elapsed time: 1366.3435189723969s
Processing frame: 30000
Elapsed time: 1464.1502289772034s
Processing frame: 32000
Elapsed time: 1565.2902472019196s
Processing frame: 34000
Elapsed time: 1663.8472816944122s
Processing frame: 36000
Elapsed time: 1758.2042453289032s
Processing frame: 38000
Elapsed time: 1854.9444060325623s
Processing frame: 40000
Elapsed time: 1955.77867603302s
Processing frame: 42000
Elapsed time: 2051.7983043193817s
Processing frame: 44000
Elapsed time: 2150.418629169464s
Processing frame: 46000
Elapsed time: 2250.0515987873077s
Processing frame: 48000
Elapsed time: 2352.301836490631s
Processing frame: 50000
Elapsed time: 2448.3702042102814s
Processing frame: 52000
Elapsed time: 2543.3507635593414s
Processing frame: 54000
Elapsed time: 2641.662805557251s
Processing frame: 56000
Elapsed time: 2738.398404598236s
Processing frame: 58000
Elapsed time: 2835.2524840831757s
Processing frame: 60000
Elapsed time: 2935.521803855896s
Processing frame: 62000
Elapsed time: 3033.2071220874786s
Processing frame: 64000
Elapsed time: 3133.987366914749s
Processing frame: 66000
Elapsed time: 3230.1884162425995s
Processing frame: 68000
Elapsed time: 3327.0895965099335s
Processing frame: 70000
Elapsed time: 3419.0817148685455s
Processing frame: 72000
Elapsed time: 3520.9876520633698s
Processing frame: 74000
Elapsed time: 3618.3834269046783s
Processing frame: 76000
Elapsed time: 3710.271595954895s
Processing frame: 78000
Elapsed time: 3804.809770822525s
Processing frame: 80000
Elapsed time: 3901.380440711975s
Processing frame: 82000
Elapsed time: 3994.720623731613s
Processing frame: 84000
Elapsed time: 4083.878803253174s
Processing frame: 86000
Elapsed time: 4175.4456877708435s
Processing frame: 88000
Elapsed time: 4271.6127734184265s
Processing frame: 90000
Elapsed time: 4363.077515125275s
Processing frame: 92000
Elapsed time: 4457.471878290176s
Processing frame: 94000
Elapsed time: 4549.411396980286s
Processing frame: 96000
Elapsed time: 4646.094190835953s
Processing frame: 98000
Elapsed time: 4736.2224662303925s
Processing frame: 100000
Elapsed time: 4830.497714042664s
