
Camera index: 1
Total frame number: 86259.0
Processing frame: 0
Elapsed time: 1.6927719116210938e-05s
Processing frame: 2000
Elapsed time: 101.29756021499634s
Processing frame: 4000
Elapsed time: 199.38954639434814s
Processing frame: 6000
Elapsed time: 300.09016966819763s
Processing frame: 8000
Elapsed time: 396.8208577632904s
Processing frame: 10000
Elapsed time: 493.33456921577454s
Processing frame: 12000
Elapsed time: 588.5661201477051s
Processing frame: 14000
Elapsed time: 681.038978099823s
Processing frame: 16000
Elapsed time: 777.6935017108917s
Processing frame: 18000
Elapsed time: 878.7671179771423s
Processing frame: 20000
Elapsed time: 977.3940186500549s
Processing frame: 22000
Elapsed time: 1074.5659892559052s
Processing frame: 24000
Elapsed time: 1176.2831463813782s
Processing frame: 26000
Elapsed time: 1269.4254913330078s
Processing frame: 28000
Elapsed time: 1370.9092764854431s
Processing frame: 30000
Elapsed time: 1471.6521763801575s
Processing frame: 32000
Elapsed time: 1576.1533498764038s
Processing frame: 34000
Elapsed time: 1673.7077236175537s
Processing frame: 36000
Elapsed time: 1771.2234063148499s
Processing frame: 38000
Elapsed time: 1876.6658129692078s
Processing frame: 40000
Elapsed time: 1968.7935662269592s
Processing frame: 42000
Elapsed time: 2066.682153224945s
Processing frame: 44000
Elapsed time: 2155.0102305412292s
Processing frame: 46000
Elapsed time: 2252.761265516281s
Processing frame: 48000
Elapsed time: 2344.394614458084s
Processing frame: 50000
Elapsed time: 2435.533541202545s
Processing frame: 52000
Elapsed time: 2538.244110584259s
Processing frame: 54000
Elapsed time: 2630.366152048111s
Processing frame: 56000
Elapsed time: 2722.6506009101868s
Processing frame: 58000
Elapsed time: 2821.7502727508545s
Processing frame: 60000
Elapsed time: 2916.71040391922s
Processing frame: 62000
Elapsed time: 3013.6440267562866s
Processing frame: 64000
Elapsed time: 3100.5494797229767s
Processing frame: 66000
Elapsed time: 3201.4114077091217s
Processing frame: 68000
Elapsed time: 3296.2155516147614s
Processing frame: 70000
Elapsed time: 3392.6162855625153s
Processing frame: 72000
Elapsed time: 3490.2513110637665s
Processing frame: 74000
Elapsed time: 3589.9349308013916s
Processing frame: 76000
Elapsed time: 3689.89901971817s
Processing frame: 78000
Elapsed time: 3784.57080411911s
Processing frame: 80000
Elapsed time: 3889.3520154953003s
Processing frame: 82000
Elapsed time: 3981.335694551468s
Processing frame: 84000
Elapsed time: 4085.0912642478943s
Processing frame: 86000
Elapsed time: 4182.188391923904s
