
Camera index: 1
Total frame number: 70269.0
Processing frame: 0
Elapsed time: 2.09808349609375e-05s
Processing frame: 2000
Elapsed time: 115.50645780563354s
Processing frame: 4000
Elapsed time: 223.10067701339722s
Processing frame: 6000
Elapsed time: 327.044625043869s
Processing frame: 8000
Elapsed time: 433.8660764694214s
Processing frame: 10000
Elapsed time: 547.4967503547668s
Processing frame: 12000
Elapsed time: 658.6000819206238s
Processing frame: 14000
Elapsed time: 765.2262196540833s
Processing frame: 16000
Elapsed time: 885.1236186027527s
Processing frame: 18000
Elapsed time: 999.2536098957062s
Processing frame: 20000
Elapsed time: 1124.3371651172638s
Processing frame: 22000
Elapsed time: 1234.5744047164917s
Processing frame: 24000
Elapsed time: 1351.514325618744s
Processing frame: 26000
Elapsed time: 1470.1437335014343s
Processing frame: 28000
Elapsed time: 1595.8972373008728s
Processing frame: 30000
Elapsed time: 1703.0388526916504s
Processing frame: 32000
Elapsed time: 1822.9113211631775s
Processing frame: 34000
Elapsed time: 1948.0527803897858s
Processing frame: 36000
Elapsed time: 2063.6748535633087s
Processing frame: 38000
Elapsed time: 2184.5109724998474s
Processing frame: 40000
Elapsed time: 2302.6163053512573s
Processing frame: 42000
Elapsed time: 2421.4754877090454s
Processing frame: 44000
Elapsed time: 2539.9699444770813s
Processing frame: 46000
Elapsed time: 2662.8045604228973s
Processing frame: 48000
Elapsed time: 2776.5885031223297s
Processing frame: 50000
Elapsed time: 2892.384550333023s
Processing frame: 52000
Elapsed time: 2997.8339698314667s
Processing frame: 54000
Elapsed time: 3120.734218120575s
Processing frame: 56000
Elapsed time: 3233.6309971809387s
Processing frame: 58000
Elapsed time: 3342.2979843616486s
Processing frame: 60000
Elapsed time: 3452.886993408203s
Processing frame: 62000
Elapsed time: 3574.0809721946716s
Processing frame: 64000
Elapsed time: 3685.238252401352s
Processing frame: 66000
Elapsed time: 3803.308886051178s
Processing frame: 68000
Elapsed time: 3917.467076063156s
Processing frame: 70000
Elapsed time: 4024.5078773498535s
