
Camera index: 1
Total frame number: 60864.0
Processing frame: 0
Elapsed time: 1.6450881958007812e-05s
Processing frame: 2000
Elapsed time: 99.39122915267944s
Processing frame: 4000
Elapsed time: 197.78378319740295s
Processing frame: 6000
Elapsed time: 305.22182416915894s
Processing frame: 8000
Elapsed time: 396.44412779808044s
Processing frame: 10000
Elapsed time: 493.5999245643616s
Processing frame: 12000
Elapsed time: 598.0517573356628s
Processing frame: 14000
Elapsed time: 703.2115397453308s
Processing frame: 16000
Elapsed time: 800.3175699710846s
Processing frame: 18000
Elapsed time: 894.0359613895416s
Processing frame: 20000
Elapsed time: 976.180682182312s
Processing frame: 22000
Elapsed time: 1063.6509852409363s
Processing frame: 24000
Elapsed time: 1153.372965335846s
Processing frame: 26000
Elapsed time: 1253.9705603122711s
Processing frame: 28000
Elapsed time: 1354.619714975357s
Processing frame: 30000
Elapsed time: 1442.8392615318298s
Processing frame: 32000
Elapsed time: 1534.934029340744s
Processing frame: 34000
Elapsed time: 1625.883184671402s
Processing frame: 36000
Elapsed time: 1714.3374271392822s
Processing frame: 38000
Elapsed time: 1798.120557308197s
Processing frame: 40000
Elapsed time: 1885.5970559120178s
Processing frame: 42000
Elapsed time: 1989.0521335601807s
Processing frame: 44000
Elapsed time: 2085.0306437015533s
Processing frame: 46000
Elapsed time: 2187.507049560547s
Processing frame: 48000
Elapsed time: 2286.4982664585114s
Processing frame: 50000
Elapsed time: 2387.3528196811676s
Processing frame: 52000
Elapsed time: 2489.8195567131042s
Processing frame: 54000
Elapsed time: 2589.925011396408s
Processing frame: 56000
Elapsed time: 2690.9699206352234s
Processing frame: 58000
Elapsed time: 2789.995195865631s
Processing frame: 60000
Elapsed time: 2890.147060394287s
