
Camera index: 1
Total frame number: 91884.0
Processing frame: 0
Elapsed time: 1.7881393432617188e-05s
Processing frame: 2000
Elapsed time: 99.98338913917542s
Processing frame: 4000
Elapsed time: 197.23795628547668s
Processing frame: 6000
Elapsed time: 299.98608016967773s
Processing frame: 8000
Elapsed time: 399.2708489894867s
Processing frame: 10000
Elapsed time: 496.90637016296387s
Processing frame: 12000
Elapsed time: 595.8062617778778s
Processing frame: 14000
Elapsed time: 691.1549663543701s
Processing frame: 16000
Elapsed time: 787.6507687568665s
Processing frame: 18000
Elapsed time: 884.5834708213806s
Processing frame: 20000
Elapsed time: 988.0250427722931s
Processing frame: 22000
Elapsed time: 1086.5023295879364s
Processing frame: 24000
Elapsed time: 1191.738487482071s
Processing frame: 26000
Elapsed time: 1289.2759683132172s
Processing frame: 28000
Elapsed time: 1385.852594614029s
Processing frame: 30000
Elapsed time: 1490.1907413005829s
Processing frame: 32000
Elapsed time: 1585.1145939826965s
Processing frame: 34000
Elapsed time: 1685.1672761440277s
Processing frame: 36000
Elapsed time: 1783.237678527832s
Processing frame: 38000
Elapsed time: 1886.6404309272766s
Processing frame: 40000
Elapsed time: 1988.453949213028s
Processing frame: 42000
Elapsed time: 2088.5012443065643s
Processing frame: 44000
Elapsed time: 2189.529414653778s
Processing frame: 46000
Elapsed time: 2282.4319825172424s
Processing frame: 48000
Elapsed time: 2383.8998227119446s
Processing frame: 50000
Elapsed time: 2480.312601327896s
Processing frame: 52000
Elapsed time: 2577.8140740394592s
Processing frame: 54000
Elapsed time: 2677.2759206295013s
Processing frame: 56000
Elapsed time: 2777.216599702835s
Processing frame: 58000
Elapsed time: 2881.8477704524994s
Processing frame: 60000
Elapsed time: 2979.555005311966s
Processing frame: 62000
Elapsed time: 3082.0275988578796s
Processing frame: 64000
Elapsed time: 3166.118369579315s
Processing frame: 66000
Elapsed time: 3257.928056716919s
Processing frame: 68000
Elapsed time: 3349.954385280609s
Processing frame: 70000
Elapsed time: 3438.756680727005s
Processing frame: 72000
Elapsed time: 3536.899486064911s
Processing frame: 74000
Elapsed time: 3625.2411477565765s
Processing frame: 76000
Elapsed time: 3727.19566655159s
Processing frame: 78000
Elapsed time: 3822.9539783000946s
Processing frame: 80000
Elapsed time: 3926.6322832107544s
Processing frame: 82000
Elapsed time: 4023.7094230651855s
Processing frame: 84000
Elapsed time: 4124.686979055405s
Processing frame: 86000
Elapsed time: 4225.245689630508s
Processing frame: 88000
Elapsed time: 4321.223103761673s
Processing frame: 90000
Elapsed time: 4426.525716781616s
