
Camera index: 1
Total frame number: 88887.0
Processing frame: 0
Elapsed time: 1.1444091796875e-05s
Processing frame: 2000
Elapsed time: 93.14403104782104s
Processing frame: 4000
Elapsed time: 189.54103779792786s
Processing frame: 6000
Elapsed time: 285.27824807167053s
Processing frame: 8000
Elapsed time: 383.93781542778015s
Processing frame: 10000
Elapsed time: 489.38789916038513s
Processing frame: 12000
Elapsed time: 593.2141191959381s
Processing frame: 14000
Elapsed time: 700.067236661911s
Processing frame: 16000
Elapsed time: 797.3079524040222s
Processing frame: 18000
Elapsed time: 902.1659047603607s
Processing frame: 20000
Elapsed time: 1009.3429925441742s
Processing frame: 22000
Elapsed time: 1111.9918789863586s
Processing frame: 24000
Elapsed time: 1214.1724376678467s
Processing frame: 26000
Elapsed time: 1316.996500492096s
Processing frame: 28000
Elapsed time: 1423.2792389392853s
Processing frame: 30000
Elapsed time: 1519.0390841960907s
Processing frame: 32000
Elapsed time: 1621.8874170780182s
Processing frame: 34000
Elapsed time: 1723.298583984375s
Processing frame: 36000
Elapsed time: 1829.6402144432068s
Processing frame: 38000
Elapsed time: 1939.3319396972656s
Processing frame: 40000
Elapsed time: 2038.0966777801514s
Processing frame: 42000
Elapsed time: 2140.6380820274353s
Processing frame: 44000
Elapsed time: 2245.1291472911835s
Processing frame: 46000
Elapsed time: 2345.170885324478s
Processing frame: 48000
Elapsed time: 2448.8150465488434s
Processing frame: 50000
Elapsed time: 2545.448151111603s
Processing frame: 52000
Elapsed time: 2646.464158296585s
Processing frame: 54000
Elapsed time: 2743.1506745815277s
Processing frame: 56000
Elapsed time: 2842.123567342758s
Processing frame: 58000
Elapsed time: 2941.3304212093353s
Processing frame: 60000
Elapsed time: 3047.8810262680054s
Processing frame: 62000
Elapsed time: 3144.0549881458282s
Processing frame: 64000
Elapsed time: 3247.102382183075s
Processing frame: 66000
Elapsed time: 3343.531414747238s
Processing frame: 68000
Elapsed time: 3442.6707825660706s
Processing frame: 70000
Elapsed time: 3545.876233816147s
Processing frame: 72000
Elapsed time: 3646.770754337311s
Processing frame: 74000
Elapsed time: 3746.7488131523132s
Processing frame: 76000
Elapsed time: 3842.5616352558136s
Processing frame: 78000
Elapsed time: 3943.454773426056s
Processing frame: 80000
Elapsed time: 4035.291969537735s
Processing frame: 82000
Elapsed time: 4124.036294937134s
Processing frame: 84000
Elapsed time: 4224.30486369133s
Processing frame: 86000
Elapsed time: 4324.985994577408s
Processing frame: 88000
Elapsed time: 4421.886475086212s
