
Camera index: 2
Total frame number: 60732.0
Processing frame: 0
Elapsed time: 1.7642974853515625e-05s
Processing frame: 2000
Elapsed time: 113.6692807674408s
Processing frame: 4000
Elapsed time: 225.93712759017944s
Processing frame: 6000
Elapsed time: 339.46308970451355s
Processing frame: 8000
Elapsed time: 457.4304885864258s
Processing frame: 10000
Elapsed time: 558.9224274158478s
Processing frame: 12000
Elapsed time: 671.6336374282837s
Processing frame: 14000
Elapsed time: 785.5267767906189s
Processing frame: 16000
Elapsed time: 904.0976872444153s
Processing frame: 18000
Elapsed time: 1018.1366312503815s
Processing frame: 20000
Elapsed time: 1130.5885903835297s
Processing frame: 22000
Elapsed time: 1242.6954803466797s
Processing frame: 24000
Elapsed time: 1346.9892525672913s
Processing frame: 26000
Elapsed time: 1462.9850270748138s
Processing frame: 28000
Elapsed time: 1577.6216225624084s
Processing frame: 30000
Elapsed time: 1691.3144233226776s
Processing frame: 32000
Elapsed time: 1805.1781704425812s
Processing frame: 34000
Elapsed time: 1918.0888466835022s
Processing frame: 36000
Elapsed time: 2034.6962716579437s
Processing frame: 38000
Elapsed time: 2145.830626487732s
Processing frame: 40000
Elapsed time: 2254.8105704784393s
Processing frame: 42000
Elapsed time: 2364.658105611801s
Processing frame: 44000
Elapsed time: 2477.9436073303223s
Processing frame: 46000
Elapsed time: 2586.5799231529236s
Processing frame: 48000
Elapsed time: 2696.9540939331055s
Processing frame: 50000
Elapsed time: 2805.0662186145782s
Processing frame: 52000
Elapsed time: 2923.74373459816s
Processing frame: 54000
Elapsed time: 3034.34402179718s
Processing frame: 56000
Elapsed time: 3144.0383851528168s
Processing frame: 58000
Elapsed time: 3249.724739074707s
Processing frame: 60000
Elapsed time: 3360.2045810222626s
