
Camera index: 1
Total frame number: 88887.0
Processing frame: 0
Elapsed time: 1.3113021850585938e-05s
Processing frame: 2000
Elapsed time: 34.59119987487793s
Processing frame: 4000
Elapsed time: 69.09524774551392s
Processing frame: 6000
Elapsed time: 103.37091493606567s
Processing frame: 8000
Elapsed time: 137.95859575271606s
Processing frame: 10000
Elapsed time: 173.1717245578766s
Processing frame: 12000
Elapsed time: 208.09548902511597s
Processing frame: 14000
Elapsed time: 243.24907660484314s
Processing frame: 16000
Elapsed time: 277.78141236305237s
Processing frame: 18000
Elapsed time: 312.74218797683716s
Processing frame: 20000
Elapsed time: 347.9924223423004s
Processing frame: 22000
Elapsed time: 382.8225257396698s
Processing frame: 24000
Elapsed time: 417.8082480430603s
Processing frame: 26000
Elapsed time: 452.91371178627014s
Processing frame: 28000
Elapsed time: 488.02109599113464s
Processing frame: 30000
Elapsed time: 522.2301709651947s
Processing frame: 32000
Elapsed time: 557.0879466533661s
Processing frame: 34000
Elapsed time: 591.7854237556458s
Processing frame: 36000
Elapsed time: 626.8246424198151s
Processing frame: 38000
Elapsed time: 662.2071607112885s
Processing frame: 40000
Elapsed time: 696.7672619819641s
Processing frame: 42000
Elapsed time: 731.5114147663116s
Processing frame: 44000
Elapsed time: 766.409236907959s
Processing frame: 46000
Elapsed time: 800.9056813716888s
Processing frame: 48000
Elapsed time: 835.6597442626953s
Processing frame: 50000
Elapsed time: 869.8057153224945s
Processing frame: 52000
Elapsed time: 904.2522642612457s
Processing frame: 54000
Elapsed time: 938.354245185852s
Processing frame: 56000
Elapsed time: 972.7456765174866s
Processing frame: 58000
Elapsed time: 1007.0768933296204s
Processing frame: 60000
Elapsed time: 1042.148696899414s
Processing frame: 62000
Elapsed time: 1076.2796924114227s
Processing frame: 64000
Elapsed time: 1110.8009452819824s
Processing frame: 66000
Elapsed time: 1144.9478254318237s
Processing frame: 68000
Elapsed time: 1179.3764390945435s
Processing frame: 70000
Elapsed time: 1214.034158706665s
Processing frame: 72000
Elapsed time: 1248.4638142585754s
Processing frame: 74000
Elapsed time: 1283.0812695026398s
Processing frame: 76000
Elapsed time: 1317.233490228653s
Processing frame: 78000
Elapsed time: 1351.5528676509857s
Processing frame: 80000
Elapsed time: 1385.285868883133s
Processing frame: 82000
Elapsed time: 1418.9599735736847s
Processing frame: 84000
Elapsed time: 1453.3940603733063s
Processing frame: 86000
Elapsed time: 1487.9765300750732s
Processing frame: 88000
Elapsed time: 1522.1846418380737s
