
Camera index: 2
Total frame number: 91749.0
Processing frame: 0
Elapsed time: 2.4080276489257812e-05s
Processing frame: 2000
Elapsed time: 97.90053987503052s
Processing frame: 4000
Elapsed time: 204.3416759967804s
Processing frame: 6000
Elapsed time: 304.9070785045624s
Processing frame: 8000
Elapsed time: 406.20373582839966s
Processing frame: 10000
Elapsed time: 505.75483775138855s
Processing frame: 12000
Elapsed time: 606.7594170570374s
Processing frame: 14000
Elapsed time: 711.2515516281128s
Processing frame: 16000
Elapsed time: 809.416042804718s
Processing frame: 18000
Elapsed time: 909.4077634811401s
Processing frame: 20000
Elapsed time: 1008.5117835998535s
Processing frame: 22000
Elapsed time: 1110.6877672672272s
Processing frame: 24000
Elapsed time: 1213.5868949890137s
Processing frame: 26000
Elapsed time: 1320.879935503006s
Processing frame: 28000
Elapsed time: 1420.3761501312256s
Processing frame: 30000
Elapsed time: 1522.3227078914642s
Processing frame: 32000
Elapsed time: 1625.3233578205109s
Processing frame: 34000
Elapsed time: 1725.220251083374s
Processing frame: 36000
Elapsed time: 1831.7542607784271s
Processing frame: 38000
Elapsed time: 1929.2031123638153s
Processing frame: 40000
Elapsed time: 2028.5215964317322s
Processing frame: 42000
Elapsed time: 2128.1239495277405s
Processing frame: 44000
Elapsed time: 2230.0822553634644s
Processing frame: 46000
Elapsed time: 2333.322981595993s
Processing frame: 48000
Elapsed time: 2443.560386657715s
Processing frame: 50000
Elapsed time: 2552.8404216766357s
Processing frame: 52000
Elapsed time: 2658.7705919742584s
Processing frame: 54000
Elapsed time: 2763.326740026474s
Processing frame: 56000
Elapsed time: 2866.5756278038025s
Processing frame: 58000
Elapsed time: 2968.0757269859314s
Processing frame: 60000
Elapsed time: 3068.334012031555s
Processing frame: 62000
Elapsed time: 3175.345472574234s
Processing frame: 64000
Elapsed time: 3279.3889575004578s
Processing frame: 66000
Elapsed time: 3385.137061357498s
Processing frame: 68000
Elapsed time: 3493.9488496780396s
Processing frame: 70000
Elapsed time: 3599.279486656189s
Processing frame: 72000
Elapsed time: 3700.2960901260376s
Processing frame: 74000
Elapsed time: 3805.802077770233s
Processing frame: 76000
Elapsed time: 3913.820451259613s
Processing frame: 78000
Elapsed time: 4021.6492369174957s
Processing frame: 80000
Elapsed time: 4119.910544872284s
Processing frame: 82000
Elapsed time: 4214.5811631679535s
Processing frame: 84000
Elapsed time: 4316.57830452919s
Processing frame: 86000
Elapsed time: 4418.576808929443s
Processing frame: 88000
Elapsed time: 4521.228802919388s
Processing frame: 90000
Elapsed time: 4620.086656570435s
