
Camera index: 2
Total frame number: 70506.0
Processing frame: 0
Elapsed time: 1.811981201171875e-05s
Processing frame: 2000
Elapsed time: 97.36068296432495s
Processing frame: 4000
Elapsed time: 193.59451961517334s
Processing frame: 6000
Elapsed time: 290.059832572937s
Processing frame: 8000
Elapsed time: 387.8290638923645s
Processing frame: 10000
Elapsed time: 483.61555767059326s
Processing frame: 12000
Elapsed time: 584.752001285553s
Processing frame: 14000
Elapsed time: 681.332113981247s
Processing frame: 16000
Elapsed time: 777.7413647174835s
Processing frame: 18000
Elapsed time: 875.1425673961639s
Processing frame: 20000
Elapsed time: 973.4641914367676s
Processing frame: 22000
Elapsed time: 1070.8275895118713s
Processing frame: 24000
Elapsed time: 1169.5887796878815s
Processing frame: 26000
Elapsed time: 1266.9955072402954s
Processing frame: 28000
Elapsed time: 1358.138876914978s
Processing frame: 30000
Elapsed time: 1457.2583298683167s
Processing frame: 32000
Elapsed time: 1557.117803812027s
Processing frame: 34000
Elapsed time: 1655.869399547577s
Processing frame: 36000
Elapsed time: 1755.113439798355s
Processing frame: 38000
Elapsed time: 1851.0141155719757s
Processing frame: 40000
Elapsed time: 1946.949402809143s
Processing frame: 42000
Elapsed time: 2049.204092025757s
Processing frame: 44000
Elapsed time: 2144.370176076889s
Processing frame: 46000
Elapsed time: 2240.195913553238s
Processing frame: 48000
Elapsed time: 2334.7360265254974s
Processing frame: 50000
Elapsed time: 2427.9904339313507s
Processing frame: 52000
Elapsed time: 2524.181945323944s
Processing frame: 54000
Elapsed time: 2625.8819668293s
Processing frame: 56000
Elapsed time: 2726.435769557953s
Processing frame: 58000
Elapsed time: 2825.211888551712s
Processing frame: 60000
Elapsed time: 2923.187697649002s
Processing frame: 62000
Elapsed time: 3020.524931907654s
Processing frame: 64000
Elapsed time: 3119.766065120697s
Processing frame: 66000
Elapsed time: 3214.269642353058s
Processing frame: 68000
Elapsed time: 3305.8585917949677s
Processing frame: 70000
Elapsed time: 3400.4175214767456s
