
Camera index: 2
Total frame number: 94278.0
Processing frame: 0
Elapsed time: 3.0517578125e-05s
Processing frame: 2000
Elapsed time: 95.43632340431213s
Processing frame: 4000
Elapsed time: 192.20334458351135s
Processing frame: 6000
Elapsed time: 287.6541631221771s
Processing frame: 8000
Elapsed time: 383.0622000694275s
Processing frame: 10000
Elapsed time: 480.6946897506714s
Processing frame: 12000
Elapsed time: 580.558385848999s
Processing frame: 14000
Elapsed time: 676.2443826198578s
Processing frame: 16000
Elapsed time: 774.4001774787903s
Processing frame: 18000
Elapsed time: 873.2679312229156s
Processing frame: 20000
Elapsed time: 978.4635837078094s
Processing frame: 22000
Elapsed time: 1082.4129164218903s
Processing frame: 24000
Elapsed time: 1181.959732055664s
Processing frame: 26000
Elapsed time: 1278.0879199504852s
Processing frame: 28000
Elapsed time: 1373.4585545063019s
Processing frame: 30000
Elapsed time: 1475.1053087711334s
Processing frame: 32000
Elapsed time: 1573.9349853992462s
Processing frame: 34000
Elapsed time: 1668.211921930313s
Processing frame: 36000
Elapsed time: 1756.6384608745575s
Processing frame: 38000
Elapsed time: 1853.5682835578918s
Processing frame: 40000
Elapsed time: 1950.8832874298096s
Processing frame: 42000
Elapsed time: 2046.3416969776154s
Processing frame: 44000
Elapsed time: 2141.2899560928345s
Processing frame: 46000
Elapsed time: 2234.2841918468475s
Processing frame: 48000
Elapsed time: 2330.486027240753s
Processing frame: 50000
Elapsed time: 2426.3337094783783s
Processing frame: 52000
Elapsed time: 2523.3278613090515s
Processing frame: 54000
Elapsed time: 2621.2870688438416s
Processing frame: 56000
Elapsed time: 2717.355023622513s
Processing frame: 58000
Elapsed time: 2817.7258710861206s
Processing frame: 60000
Elapsed time: 2909.7582845687866s
Processing frame: 62000
Elapsed time: 3011.3055140972137s
Processing frame: 64000
Elapsed time: 3106.8943915367126s
Processing frame: 66000
Elapsed time: 3203.773195028305s
Processing frame: 68000
Elapsed time: 3293.9008133411407s
Processing frame: 70000
Elapsed time: 3392.6794567108154s
Processing frame: 72000
Elapsed time: 3490.373279571533s
Processing frame: 74000
Elapsed time: 3589.5021300315857s
Processing frame: 76000
Elapsed time: 3690.5213453769684s
Processing frame: 78000
Elapsed time: 3785.3909571170807s
Processing frame: 80000
Elapsed time: 3882.8520402908325s
Processing frame: 82000
Elapsed time: 3973.828948736191s
Processing frame: 84000
Elapsed time: 4071.361050605774s
Processing frame: 86000
Elapsed time: 4162.317276954651s
Processing frame: 88000
Elapsed time: 4256.410512685776s
Processing frame: 90000
Elapsed time: 4350.342887639999s
Processing frame: 92000
Elapsed time: 4445.414847373962s
Processing frame: 94000
Elapsed time: 4539.491283893585s
