
Camera index: 2
Total frame number: 70506.0
Processing frame: 0
Elapsed time: 3.0040740966796875e-05s
Processing frame: 2000
Elapsed time: 100.60554027557373s
Processing frame: 4000
Elapsed time: 200.0046420097351s
Processing frame: 6000
Elapsed time: 299.6530776023865s
Processing frame: 8000
Elapsed time: 400.4587142467499s
Processing frame: 10000
Elapsed time: 499.54145312309265s
Processing frame: 12000
Elapsed time: 604.2078726291656s
Processing frame: 14000
Elapsed time: 704.0323143005371s
Processing frame: 16000
Elapsed time: 803.48108959198s
Processing frame: 18000
Elapsed time: 904.3629720211029s
Processing frame: 20000
Elapsed time: 1006.2456500530243s
Processing frame: 22000
Elapsed time: 1107.0872948169708s
Processing frame: 24000
Elapsed time: 1208.842408657074s
Processing frame: 26000
Elapsed time: 1309.795785665512s
Processing frame: 28000
Elapsed time: 1404.1974201202393s
Processing frame: 30000
Elapsed time: 1506.6254291534424s
Processing frame: 32000
Elapsed time: 1609.8187844753265s
Processing frame: 34000
Elapsed time: 1711.9679548740387s
Processing frame: 36000
Elapsed time: 1814.2525115013123s
Processing frame: 38000
Elapsed time: 1913.369853258133s
Processing frame: 40000
Elapsed time: 2012.5642817020416s
Processing frame: 42000
Elapsed time: 2118.171798467636s
Processing frame: 44000
Elapsed time: 2216.794595718384s
Processing frame: 46000
Elapsed time: 2316.05605840683s
Processing frame: 48000
Elapsed time: 2413.6634106636047s
Processing frame: 50000
Elapsed time: 2510.1113028526306s
Processing frame: 52000
Elapsed time: 2609.2621545791626s
Processing frame: 54000
Elapsed time: 2714.144080400467s
Processing frame: 56000
Elapsed time: 2817.5971710681915s
Processing frame: 58000
Elapsed time: 2919.334144115448s
Processing frame: 60000
Elapsed time: 3019.8042829036713s
Processing frame: 62000
Elapsed time: 3120.065243244171s
Processing frame: 64000
Elapsed time: 3221.8480405807495s
Processing frame: 66000
Elapsed time: 3318.4341259002686s
Processing frame: 68000
Elapsed time: 3411.4639348983765s
Processing frame: 70000
Elapsed time: 3506.6928160190582s
