
Camera index: 1
Total frame number: 71640.0
Processing frame: 0
Elapsed time: 1.9311904907226562e-05s
Processing frame: 2000
Elapsed time: 98.18492317199707s
Processing frame: 4000
Elapsed time: 202.53183841705322s
Processing frame: 6000
Elapsed time: 309.10019755363464s
Processing frame: 8000
Elapsed time: 411.34057450294495s
Processing frame: 10000
Elapsed time: 509.8644015789032s
Processing frame: 12000
Elapsed time: 605.5380156040192s
Processing frame: 14000
Elapsed time: 697.388688325882s
Processing frame: 16000
Elapsed time: 792.0822606086731s
Processing frame: 18000
Elapsed time: 882.8511147499084s
Processing frame: 20000
Elapsed time: 972.4466800689697s
Processing frame: 22000
Elapsed time: 1071.3155438899994s
Processing frame: 24000
Elapsed time: 1170.505048274994s
Processing frame: 26000
Elapsed time: 1271.3801951408386s
Processing frame: 28000
Elapsed time: 1377.167759180069s
Processing frame: 30000
Elapsed time: 1487.412369966507s
Processing frame: 32000
Elapsed time: 1595.9974164962769s
Processing frame: 34000
Elapsed time: 1704.1268875598907s
Processing frame: 36000
Elapsed time: 1810.234139919281s
Processing frame: 38000
Elapsed time: 1919.6871716976166s
Processing frame: 40000
Elapsed time: 2024.0627291202545s
Processing frame: 42000
Elapsed time: 2134.785490512848s
Processing frame: 44000
Elapsed time: 2240.0595173835754s
Processing frame: 46000
Elapsed time: 2343.5653398036957s
Processing frame: 48000
Elapsed time: 2450.441049337387s
Processing frame: 50000
Elapsed time: 2554.9508621692657s
Processing frame: 52000
Elapsed time: 2663.6255180835724s
Processing frame: 54000
Elapsed time: 2770.1223328113556s
Processing frame: 56000
Elapsed time: 2877.300577878952s
Processing frame: 58000
Elapsed time: 2981.074827671051s
Processing frame: 60000
Elapsed time: 3085.4634976387024s
Processing frame: 62000
Elapsed time: 3192.484254837036s
Processing frame: 64000
Elapsed time: 3298.223545074463s
Processing frame: 66000
Elapsed time: 3400.058919906616s
Processing frame: 68000
Elapsed time: 3511.425484895706s
Processing frame: 70000
Elapsed time: 3613.8126888275146s
