
Camera index: 2
Total frame number: 61059.0
Processing frame: 0
Elapsed time: 1.7881393432617188e-05s
Processing frame: 2000
Elapsed time: 99.59066963195801s
Processing frame: 4000
Elapsed time: 195.7168312072754s
Processing frame: 6000
Elapsed time: 291.9386465549469s
Processing frame: 8000
Elapsed time: 390.11717772483826s
Processing frame: 10000
Elapsed time: 482.3698101043701s
Processing frame: 12000
Elapsed time: 578.8837144374847s
Processing frame: 14000
Elapsed time: 684.9757797718048s
Processing frame: 16000
Elapsed time: 786.6396536827087s
Processing frame: 18000
Elapsed time: 885.8671143054962s
Processing frame: 20000
Elapsed time: 977.6838617324829s
Processing frame: 22000
Elapsed time: 1076.183410167694s
Processing frame: 24000
Elapsed time: 1172.2026362419128s
Processing frame: 26000
Elapsed time: 1267.3625242710114s
Processing frame: 28000
Elapsed time: 1363.5585918426514s
Processing frame: 30000
Elapsed time: 1465.896050453186s
Processing frame: 32000
Elapsed time: 1564.4503140449524s
Processing frame: 34000
Elapsed time: 1665.1188261508942s
Processing frame: 36000
Elapsed time: 1756.6322903633118s
Processing frame: 38000
Elapsed time: 1856.8838558197021s
Processing frame: 40000
Elapsed time: 1951.341549396515s
Processing frame: 42000
Elapsed time: 2052.8288493156433s
Processing frame: 44000
Elapsed time: 2152.078224182129s
Processing frame: 46000
Elapsed time: 2254.2243418693542s
Processing frame: 48000
Elapsed time: 2356.642143011093s
Processing frame: 50000
Elapsed time: 2451.1830909252167s
Processing frame: 52000
Elapsed time: 2544.8051030635834s
Processing frame: 54000
Elapsed time: 2645.7785556316376s
Processing frame: 56000
Elapsed time: 2747.144165277481s
Processing frame: 58000
Elapsed time: 2849.7514050006866s
Processing frame: 60000
Elapsed time: 2948.3371419906616s
