
Camera index: 1
Total frame number: 41445.0
Processing frame: 0
Elapsed time: 1.3828277587890625e-05s
Processing frame: 2000
Elapsed time: 34.774656534194946s
Processing frame: 4000
Elapsed time: 68.59335327148438s
Processing frame: 6000
Elapsed time: 103.43659281730652s
Processing frame: 8000
Elapsed time: 137.9807243347168s
Processing frame: 10000
Elapsed time: 173.23816418647766s
Processing frame: 12000
Elapsed time: 208.337877035141s
Processing frame: 14000
Elapsed time: 243.65282034873962s
Processing frame: 16000
Elapsed time: 278.66161012649536s
Processing frame: 18000
Elapsed time: 313.3337552547455s
Processing frame: 20000
Elapsed time: 347.94157314300537s
Processing frame: 22000
Elapsed time: 382.115984916687s
Processing frame: 24000
Elapsed time: 416.44500064849854s
Processing frame: 26000
Elapsed time: 449.9185080528259s
Processing frame: 28000
Elapsed time: 483.86608505249023s
Processing frame: 30000
Elapsed time: 518.1021263599396s
Processing frame: 32000
Elapsed time: 551.5057833194733s
Processing frame: 34000
Elapsed time: 585.7401542663574s
Processing frame: 36000
Elapsed time: 619.7928609848022s
Processing frame: 38000
Elapsed time: 653.9645450115204s
Processing frame: 40000
Elapsed time: 687.8926012516022s
