
Camera index: 1
Total frame number: 67434.0
Processing frame: 0
Elapsed time: 1.6927719116210938e-05s
Processing frame: 2000
Elapsed time: 97.79171013832092s
Processing frame: 4000
Elapsed time: 191.74743509292603s
Processing frame: 6000
Elapsed time: 282.99372148513794s
Processing frame: 8000
Elapsed time: 382.0463466644287s
Processing frame: 10000
Elapsed time: 479.3224895000458s
Processing frame: 12000
Elapsed time: 579.1794323921204s
Processing frame: 14000
Elapsed time: 678.4466202259064s
Processing frame: 16000
Elapsed time: 782.1505661010742s
Processing frame: 18000
Elapsed time: 883.3405287265778s
Processing frame: 20000
Elapsed time: 976.639595746994s
Processing frame: 22000
Elapsed time: 1066.7608699798584s
Processing frame: 24000
Elapsed time: 1154.1112627983093s
Processing frame: 26000
Elapsed time: 1247.8363301753998s
Processing frame: 28000
Elapsed time: 1338.1920013427734s
Processing frame: 30000
Elapsed time: 1440.2646255493164s
Processing frame: 32000
Elapsed time: 1544.1036887168884s
Processing frame: 34000
Elapsed time: 1639.2083802223206s
Processing frame: 36000
Elapsed time: 1739.0046932697296s
Processing frame: 38000
Elapsed time: 1835.776106595993s
Processing frame: 40000
Elapsed time: 1924.886929512024s
Processing frame: 42000
Elapsed time: 2018.2140853404999s
Processing frame: 44000
Elapsed time: 2115.903881549835s
Processing frame: 46000
Elapsed time: 2205.0036556720734s
Processing frame: 48000
Elapsed time: 2294.7500655651093s
Processing frame: 50000
Elapsed time: 2392.522327184677s
Processing frame: 52000
Elapsed time: 2490.1291637420654s
Processing frame: 54000
Elapsed time: 2593.44970369339s
Processing frame: 56000
Elapsed time: 2688.5784685611725s
Processing frame: 58000
Elapsed time: 2780.402888059616s
Processing frame: 60000
Elapsed time: 2879.5564267635345s
Processing frame: 62000
Elapsed time: 2978.2512061595917s
Processing frame: 64000
Elapsed time: 3080.9175386428833s
Processing frame: 66000
Elapsed time: 3174.4372861385345s
