
Camera index: 2
Total frame number: 100671.0
Processing frame: 0
Elapsed time: 3.2901763916015625e-05s
Processing frame: 2000
Elapsed time: 98.94131088256836s
Processing frame: 4000
Elapsed time: 198.88013243675232s
Processing frame: 6000
Elapsed time: 299.5920732021332s
Processing frame: 8000
Elapsed time: 399.67092752456665s
Processing frame: 10000
Elapsed time: 498.85953760147095s
Processing frame: 12000
Elapsed time: 594.5160381793976s
Processing frame: 14000
Elapsed time: 688.9676744937897s
Processing frame: 16000
Elapsed time: 784.6122081279755s
Processing frame: 18000
Elapsed time: 882.8370265960693s
Processing frame: 20000
Elapsed time: 980.5733160972595s
Processing frame: 22000
Elapsed time: 1076.1093590259552s
Processing frame: 24000
Elapsed time: 1177.5670189857483s
Processing frame: 26000
Elapsed time: 1272.3915293216705s
Processing frame: 28000
Elapsed time: 1372.377044916153s
Processing frame: 30000
Elapsed time: 1470.8043854236603s
Processing frame: 32000
Elapsed time: 1572.590075492859s
Processing frame: 34000
Elapsed time: 1671.9461357593536s
Processing frame: 36000
Elapsed time: 1767.033995628357s
Processing frame: 38000
Elapsed time: 1864.2975587844849s
Processing frame: 40000
Elapsed time: 1965.6863679885864s
Processing frame: 42000
Elapsed time: 2062.564506292343s
Processing frame: 44000
Elapsed time: 2161.8787245750427s
Processing frame: 46000
Elapsed time: 2262.004794359207s
Processing frame: 48000
Elapsed time: 2364.6109170913696s
Processing frame: 50000
Elapsed time: 2461.3105669021606s
Processing frame: 52000
Elapsed time: 2556.6461856365204s
Processing frame: 54000
Elapsed time: 2655.5978679656982s
Processing frame: 56000
Elapsed time: 2752.6655995845795s
Processing frame: 58000
Elapsed time: 2849.8477442264557s
Processing frame: 60000
Elapsed time: 2950.4361488819122s
Processing frame: 62000
Elapsed time: 3047.8869190216064s
Processing frame: 64000
Elapsed time: 3147.607406139374s
Processing frame: 66000
Elapsed time: 3242.6717851161957s
Processing frame: 68000
Elapsed time: 3338.5658712387085s
Processing frame: 70000
Elapsed time: 3429.546600341797s
Processing frame: 72000
Elapsed time: 3530.064902305603s
Processing frame: 74000
Elapsed time: 3625.7599279880524s
Processing frame: 76000
Elapsed time: 3715.9662947654724s
Processing frame: 78000
Elapsed time: 3809.1849541664124s
Processing frame: 80000
Elapsed time: 3903.6229317188263s
Processing frame: 82000
Elapsed time: 3995.9970054626465s
Processing frame: 84000
Elapsed time: 4084.36847114563s
Processing frame: 86000
Elapsed time: 4174.948981046677s
Processing frame: 88000
Elapsed time: 4269.847910165787s
Processing frame: 90000
Elapsed time: 4360.37220287323s
Processing frame: 92000
Elapsed time: 4456.398691177368s
Processing frame: 94000
Elapsed time: 4548.6670463085175s
Processing frame: 96000
Elapsed time: 4646.135533332825s
Processing frame: 98000
Elapsed time: 4736.9230325222015s
Processing frame: 100000
Elapsed time: 4831.994097948074s
