
Camera index: 1
Total frame number: 76080.0
Processing frame: 0
Elapsed time: 2.193450927734375e-05s
Processing frame: 2000
Elapsed time: 94.34394836425781s
Processing frame: 4000
Elapsed time: 186.80354952812195s
Processing frame: 6000
Elapsed time: 294.39229798316956s
Processing frame: 8000
Elapsed time: 392.62584614753723s
Processing frame: 10000
Elapsed time: 498.24146485328674s
Processing frame: 12000
Elapsed time: 594.4790122509003s
Processing frame: 14000
Elapsed time: 689.7209143638611s
Processing frame: 16000
Elapsed time: 790.9745380878448s
Processing frame: 18000
Elapsed time: 879.8534362316132s
Processing frame: 20000
Elapsed time: 973.8281161785126s
Processing frame: 22000
Elapsed time: 1069.4731323719025s
Processing frame: 24000
Elapsed time: 1168.0491614341736s
Processing frame: 26000
Elapsed time: 1264.7854828834534s
Processing frame: 28000
Elapsed time: 1368.1381328105927s
Processing frame: 30000
Elapsed time: 1471.0727322101593s
Processing frame: 32000
Elapsed time: 1573.3701915740967s
Processing frame: 34000
Elapsed time: 1669.9730396270752s
Processing frame: 36000
Elapsed time: 1761.8669774532318s
Processing frame: 38000
Elapsed time: 1857.6279394626617s
Processing frame: 40000
Elapsed time: 1949.4324171543121s
Processing frame: 42000
Elapsed time: 2050.518218755722s
Processing frame: 44000
Elapsed time: 2142.840252637863s
Processing frame: 46000
Elapsed time: 2240.486162662506s
Processing frame: 48000
Elapsed time: 2338.673925638199s
Processing frame: 50000
Elapsed time: 2443.7617671489716s
Processing frame: 52000
Elapsed time: 2544.852515220642s
Processing frame: 54000
Elapsed time: 2651.747095823288s
Processing frame: 56000
Elapsed time: 2759.6654250621796s
Processing frame: 58000
Elapsed time: 2862.7174637317657s
Processing frame: 60000
Elapsed time: 2972.534405231476s
Processing frame: 62000
Elapsed time: 3077.0347974300385s
Processing frame: 64000
Elapsed time: 3186.139830827713s
Processing frame: 66000
Elapsed time: 3288.4296774864197s
Processing frame: 68000
Elapsed time: 3392.131438732147s
Processing frame: 70000
Elapsed time: 3487.045092344284s
Processing frame: 72000
Elapsed time: 3587.738343000412s
Processing frame: 74000
Elapsed time: 3683.63551735878s
Processing frame: 76000
Elapsed time: 3775.2845990657806s
