
Camera index: 2
Total frame number: 48162.0
Processing frame: 0
Elapsed time: 2.4557113647460938e-05s
Processing frame: 2000
Elapsed time: 93.23723030090332s
Processing frame: 4000
Elapsed time: 187.4667727947235s
Processing frame: 6000
Elapsed time: 285.24697971343994s
Processing frame: 8000
Elapsed time: 382.80959701538086s
Processing frame: 10000
Elapsed time: 477.76825428009033s
Processing frame: 12000
Elapsed time: 574.7671082019806s
Processing frame: 14000
Elapsed time: 673.0380868911743s
Processing frame: 16000
Elapsed time: 767.956383228302s
Processing frame: 18000
Elapsed time: 864.0788865089417s
Processing frame: 20000
Elapsed time: 964.7589673995972s
Processing frame: 22000
Elapsed time: 1060.9498872756958s
Processing frame: 24000
Elapsed time: 1160.5801060199738s
Processing frame: 26000
Elapsed time: 1253.7239000797272s
Processing frame: 28000
Elapsed time: 1351.2536041736603s
Processing frame: 30000
Elapsed time: 1444.6487917900085s
Processing frame: 32000
Elapsed time: 1539.2981939315796s
Processing frame: 34000
Elapsed time: 1636.700849056244s
Processing frame: 36000
Elapsed time: 1733.524965763092s
Processing frame: 38000
Elapsed time: 1824.1432502269745s
Processing frame: 40000
Elapsed time: 1919.8938343524933s
Processing frame: 42000
Elapsed time: 2015.9560911655426s
Processing frame: 44000
Elapsed time: 2110.328850746155s
Processing frame: 46000
Elapsed time: 2204.023262023926s
Processing frame: 48000
Elapsed time: 2296.855553150177s
