
Camera index: 1
Total frame number: 93441.0
Processing frame: 0
Elapsed time: 2.6702880859375e-05s
Processing frame: 2000
Elapsed time: 98.45188784599304s
Processing frame: 4000
Elapsed time: 195.8982639312744s
Processing frame: 6000
Elapsed time: 298.6372621059418s
Processing frame: 8000
Elapsed time: 395.65016198158264s
Processing frame: 10000
Elapsed time: 499.3585240840912s
Processing frame: 12000
Elapsed time: 598.1275992393494s
Processing frame: 14000
Elapsed time: 699.8229885101318s
Processing frame: 16000
Elapsed time: 796.0345137119293s
Processing frame: 18000
Elapsed time: 896.0296490192413s
Processing frame: 20000
Elapsed time: 990.524393081665s
Processing frame: 22000
Elapsed time: 1098.7618896961212s
Processing frame: 24000
Elapsed time: 1201.9480011463165s
Processing frame: 26000
Elapsed time: 1297.121021747589s
Processing frame: 28000
Elapsed time: 1404.6622378826141s
Processing frame: 30000
Elapsed time: 1505.3685002326965s
Processing frame: 32000
Elapsed time: 1610.251710653305s
Processing frame: 34000
Elapsed time: 1712.4043180942535s
Processing frame: 36000
Elapsed time: 1812.8567855358124s
Processing frame: 38000
Elapsed time: 1912.538518667221s
Processing frame: 40000
Elapsed time: 2007.7748050689697s
Processing frame: 42000
Elapsed time: 2103.5289096832275s
Processing frame: 44000
Elapsed time: 2195.1227016448975s
Processing frame: 46000
Elapsed time: 2297.7836084365845s
Processing frame: 48000
Elapsed time: 2391.6613326072693s
Processing frame: 50000
Elapsed time: 2496.3130402565002s
Processing frame: 52000
Elapsed time: 2596.252417564392s
Processing frame: 54000
Elapsed time: 2698.2717933654785s
Processing frame: 56000
Elapsed time: 2799.5759658813477s
Processing frame: 58000
Elapsed time: 2902.2071783542633s
Processing frame: 60000
Elapsed time: 3004.50830245018s
Processing frame: 62000
Elapsed time: 3099.8405256271362s
Processing frame: 64000
Elapsed time: 3197.6607127189636s
Processing frame: 66000
Elapsed time: 3290.5940232276917s
Processing frame: 68000
Elapsed time: 3392.854082107544s
Processing frame: 70000
Elapsed time: 3497.7673795223236s
Processing frame: 72000
Elapsed time: 3595.5222973823547s
Processing frame: 74000
Elapsed time: 3697.658941268921s
Processing frame: 76000
Elapsed time: 3795.2814207077026s
Processing frame: 78000
Elapsed time: 3895.577538251877s
Processing frame: 80000
Elapsed time: 3994.322513103485s
Processing frame: 82000
Elapsed time: 4090.1787679195404s
Processing frame: 84000
Elapsed time: 4191.723294496536s
Processing frame: 86000
Elapsed time: 4291.0598866939545s
Processing frame: 88000
Elapsed time: 4392.983217000961s
Processing frame: 90000
Elapsed time: 4498.2355790138245s
Processing frame: 92000
Elapsed time: 4600.6593861579895s
