
Camera index: 1
Total frame number: 91884.0
Processing frame: 0
Elapsed time: 1.6689300537109375e-05s
Processing frame: 2000
Elapsed time: 102.27541851997375s
Processing frame: 4000
Elapsed time: 201.38323140144348s
Processing frame: 6000
Elapsed time: 306.7884421348572s
Processing frame: 8000
Elapsed time: 408.2914733886719s
Processing frame: 10000
Elapsed time: 507.97667241096497s
Processing frame: 12000
Elapsed time: 608.775803565979s
Processing frame: 14000
Elapsed time: 705.9763448238373s
Processing frame: 16000
Elapsed time: 804.6161634922028s
Processing frame: 18000
Elapsed time: 903.5193684101105s
Processing frame: 20000
Elapsed time: 1009.0913202762604s
Processing frame: 22000
Elapsed time: 1109.581669807434s
Processing frame: 24000
Elapsed time: 1216.8614242076874s
Processing frame: 26000
Elapsed time: 1316.0353672504425s
Processing frame: 28000
Elapsed time: 1415.2346262931824s
Processing frame: 30000
Elapsed time: 1521.3934798240662s
Processing frame: 32000
Elapsed time: 1618.3299536705017s
Processing frame: 34000
Elapsed time: 1720.5255110263824s
Processing frame: 36000
Elapsed time: 1820.8534049987793s
Processing frame: 38000
Elapsed time: 1926.5514142513275s
Processing frame: 40000
Elapsed time: 2030.461709022522s
Processing frame: 42000
Elapsed time: 2132.800956249237s
Processing frame: 44000
Elapsed time: 2236.343066215515s
Processing frame: 46000
Elapsed time: 2331.1138548851013s
Processing frame: 48000
Elapsed time: 2434.736230134964s
Processing frame: 50000
Elapsed time: 2533.710996866226s
Processing frame: 52000
Elapsed time: 2633.733080625534s
Processing frame: 54000
Elapsed time: 2735.5562238693237s
Processing frame: 56000
Elapsed time: 2837.782562971115s
Processing frame: 58000
Elapsed time: 2945.07412648201s
Processing frame: 60000
Elapsed time: 3044.98451089859s
Processing frame: 62000
Elapsed time: 3149.9968156814575s
Processing frame: 64000
Elapsed time: 3235.9735288619995s
Processing frame: 66000
Elapsed time: 3329.5127646923065s
Processing frame: 68000
Elapsed time: 3423.802439212799s
Processing frame: 70000
Elapsed time: 3514.2111020088196s
Processing frame: 72000
Elapsed time: 3614.64048576355s
Processing frame: 74000
Elapsed time: 3705.403552055359s
Processing frame: 76000
Elapsed time: 3810.4576654434204s
Processing frame: 78000
Elapsed time: 3909.596130132675s
Processing frame: 80000
Elapsed time: 4016.224177837372s
Processing frame: 82000
Elapsed time: 4116.002918243408s
Processing frame: 84000
Elapsed time: 4217.328118562698s
Processing frame: 86000
Elapsed time: 4318.900896310806s
Processing frame: 88000
Elapsed time: 4417.104359388351s
Processing frame: 90000
Elapsed time: 4524.098369598389s
