
Camera index: 2
Total frame number: 93432.0
Processing frame: 0
Elapsed time: 2.1219253540039062e-05s
Processing frame: 2000
Elapsed time: 103.1874930858612s
Processing frame: 4000
Elapsed time: 207.31858158111572s
Processing frame: 6000
Elapsed time: 306.7689917087555s
Processing frame: 8000
Elapsed time: 413.5637927055359s
Processing frame: 10000
Elapsed time: 514.5049815177917s
Processing frame: 12000
Elapsed time: 617.3484539985657s
Processing frame: 14000
Elapsed time: 726.6707217693329s
Processing frame: 16000
Elapsed time: 830.1198835372925s
Processing frame: 18000
Elapsed time: 934.3201460838318s
Processing frame: 20000
Elapsed time: 1036.3149576187134s
Processing frame: 22000
Elapsed time: 1136.6851840019226s
Processing frame: 24000
Elapsed time: 1239.1232285499573s
Processing frame: 26000
Elapsed time: 1335.52294921875s
Processing frame: 28000
Elapsed time: 1437.0921087265015s
Processing frame: 30000
Elapsed time: 1533.8276197910309s
Processing frame: 32000
Elapsed time: 1630.9571378231049s
Processing frame: 34000
Elapsed time: 1732.2752740383148s
Processing frame: 36000
Elapsed time: 1834.4412641525269s
Processing frame: 38000
Elapsed time: 1935.7213516235352s
Processing frame: 40000
Elapsed time: 2036.3387670516968s
Processing frame: 42000
Elapsed time: 2137.1905121803284s
Processing frame: 44000
Elapsed time: 2241.8651831150055s
Processing frame: 46000
Elapsed time: 2341.243710041046s
Processing frame: 48000
Elapsed time: 2448.6342408657074s
Processing frame: 50000
Elapsed time: 2549.2648601531982s
Processing frame: 52000
Elapsed time: 2648.7599635124207s
Processing frame: 54000
Elapsed time: 2746.990148305893s
Processing frame: 56000
Elapsed time: 2848.675363779068s
Processing frame: 58000
Elapsed time: 2948.6315774917603s
Processing frame: 60000
Elapsed time: 3048.255270719528s
Processing frame: 62000
Elapsed time: 3143.3652703762054s
Processing frame: 64000
Elapsed time: 3247.1769077777863s
Processing frame: 66000
Elapsed time: 3344.3171644210815s
Processing frame: 68000
Elapsed time: 3439.81116437912s
Processing frame: 70000
Elapsed time: 3538.846224308014s
Processing frame: 72000
Elapsed time: 3637.2187836170197s
Processing frame: 74000
Elapsed time: 3739.299514770508s
Processing frame: 76000
Elapsed time: 3843.6470160484314s
Processing frame: 78000
Elapsed time: 3945.7847990989685s
Processing frame: 80000
Elapsed time: 4049.071317434311s
Processing frame: 82000
Elapsed time: 4147.819114208221s
Processing frame: 84000
Elapsed time: 4251.132004737854s
Processing frame: 86000
Elapsed time: 4352.895494222641s
Processing frame: 88000
Elapsed time: 4455.491955041885s
Processing frame: 90000
Elapsed time: 4556.388324022293s
Processing frame: 92000
Elapsed time: 4658.4426209926605s
