
Camera index: 1
Total frame number: 70269.0
Processing frame: 0
Elapsed time: 2.4557113647460938e-05s
Processing frame: 2000
Elapsed time: 102.06987714767456s
Processing frame: 4000
Elapsed time: 197.8455572128296s
Processing frame: 6000
Elapsed time: 288.76197242736816s
Processing frame: 8000
Elapsed time: 383.24511456489563s
Processing frame: 10000
Elapsed time: 484.07035303115845s
Processing frame: 12000
Elapsed time: 583.001139163971s
Processing frame: 14000
Elapsed time: 679.521116733551s
Processing frame: 16000
Elapsed time: 785.7701141834259s
Processing frame: 18000
Elapsed time: 886.0295362472534s
Processing frame: 20000
Elapsed time: 996.4445834159851s
Processing frame: 22000
Elapsed time: 1093.8238878250122s
Processing frame: 24000
Elapsed time: 1198.6007134914398s
Processing frame: 26000
Elapsed time: 1305.1211833953857s
Processing frame: 28000
Elapsed time: 1416.3327507972717s
Processing frame: 30000
Elapsed time: 1513.4114763736725s
Processing frame: 32000
Elapsed time: 1619.4684138298035s
Processing frame: 34000
Elapsed time: 1729.9599318504333s
Processing frame: 36000
Elapsed time: 1832.797955274582s
Processing frame: 38000
Elapsed time: 1940.89377951622s
Processing frame: 40000
Elapsed time: 2047.3363809585571s
Processing frame: 42000
Elapsed time: 2153.643769979477s
Processing frame: 44000
Elapsed time: 2258.618126630783s
Processing frame: 46000
Elapsed time: 2367.13724565506s
Processing frame: 48000
Elapsed time: 2467.6030588150024s
Processing frame: 50000
Elapsed time: 2570.135270833969s
Processing frame: 52000
Elapsed time: 2663.467274904251s
Processing frame: 54000
Elapsed time: 2772.3179647922516s
Processing frame: 56000
Elapsed time: 2874.1226637363434s
Processing frame: 58000
Elapsed time: 2970.2670691013336s
Processing frame: 60000
Elapsed time: 3068.607896566391s
Processing frame: 62000
Elapsed time: 3178.3860278129578s
Processing frame: 64000
Elapsed time: 3279.396242380142s
Processing frame: 66000
Elapsed time: 3386.935649394989s
Processing frame: 68000
Elapsed time: 3491.441937685013s
Processing frame: 70000
Elapsed time: 3591.5012464523315s
