
Camera index: 1
Total frame number: 93441.0
Processing frame: 0
Elapsed time: 1.2159347534179688e-05s
Processing frame: 2000
Elapsed time: 35.094847202301025s
Processing frame: 4000
Elapsed time: 69.92525148391724s
Processing frame: 6000
Elapsed time: 104.86046028137207s
Processing frame: 8000
Elapsed time: 139.29422664642334s
Processing frame: 10000
Elapsed time: 174.37530088424683s
Processing frame: 12000
Elapsed time: 209.04087233543396s
Processing frame: 14000
Elapsed time: 243.92496466636658s
Processing frame: 16000
Elapsed time: 278.58039116859436s
Processing frame: 18000
Elapsed time: 313.3153028488159s
Processing frame: 20000
Elapsed time: 347.7324311733246s
Processing frame: 22000
Elapsed time: 383.2719831466675s
Processing frame: 24000
Elapsed time: 418.5169725418091s
Processing frame: 26000
Elapsed time: 453.2675585746765s
Processing frame: 28000
Elapsed time: 488.6354835033417s
Processing frame: 30000
Elapsed time: 523.456874370575s
Processing frame: 32000
Elapsed time: 558.421130657196s
Processing frame: 34000
Elapsed time: 593.2923521995544s
Processing frame: 36000
Elapsed time: 627.779542684555s
Processing frame: 38000
Elapsed time: 662.7709498405457s
Processing frame: 40000
Elapsed time: 697.015487909317s
Processing frame: 42000
Elapsed time: 731.3713030815125s
Processing frame: 44000
Elapsed time: 765.2448763847351s
Processing frame: 46000
Elapsed time: 800.033882856369s
Processing frame: 48000
Elapsed time: 834.1178019046783s
Processing frame: 50000
Elapsed time: 869.057053565979s
Processing frame: 52000
Elapsed time: 903.8235700130463s
Processing frame: 54000
Elapsed time: 938.5455436706543s
Processing frame: 56000
Elapsed time: 973.3772261142731s
Processing frame: 58000
Elapsed time: 1008.2379360198975s
Processing frame: 60000
Elapsed time: 1043.1385233402252s
Processing frame: 62000
Elapsed time: 1077.6205463409424s
Processing frame: 64000
Elapsed time: 1112.1206786632538s
Processing frame: 66000
Elapsed time: 1146.3495569229126s
Processing frame: 68000
Elapsed time: 1181.2152886390686s
Processing frame: 70000
Elapsed time: 1216.2531297206879s
Processing frame: 72000
Elapsed time: 1250.823537349701s
Processing frame: 74000
Elapsed time: 1285.6097958087921s
Processing frame: 76000
Elapsed time: 1320.2408301830292s
Processing frame: 78000
Elapsed time: 1354.6914868354797s
Processing frame: 80000
Elapsed time: 1389.282395362854s
Processing frame: 82000
Elapsed time: 1423.4525129795074s
Processing frame: 84000
Elapsed time: 1457.9055607318878s
Processing frame: 86000
Elapsed time: 1492.4294879436493s
Processing frame: 88000
Elapsed time: 1527.0727682113647s
Processing frame: 90000
Elapsed time: 1561.7513782978058s
Processing frame: 92000
Elapsed time: 1596.4552936553955s
