
Camera index: 1
Total frame number: 73623.0
Processing frame: 0
Elapsed time: 3.147125244140625e-05s
Processing frame: 2000
Elapsed time: 96.94059228897095s
Processing frame: 4000
Elapsed time: 195.06372809410095s
Processing frame: 6000
Elapsed time: 306.2141168117523s
Processing frame: 8000
Elapsed time: 405.2633011341095s
Processing frame: 10000
Elapsed time: 502.7464735507965s
Processing frame: 12000
Elapsed time: 608.4980614185333s
Processing frame: 14000
Elapsed time: 710.6566801071167s
Processing frame: 16000
Elapsed time: 813.4736890792847s
Processing frame: 18000
Elapsed time: 908.8611996173859s
Processing frame: 20000
Elapsed time: 1002.7784209251404s
Processing frame: 22000
Elapsed time: 1096.4263141155243s
Processing frame: 24000
Elapsed time: 1188.3288571834564s
Processing frame: 26000
Elapsed time: 1290.1594452857971s
Processing frame: 28000
Elapsed time: 1382.2461347579956s
Processing frame: 30000
Elapsed time: 1479.2704601287842s
Processing frame: 32000
Elapsed time: 1586.2488849163055s
Processing frame: 34000
Elapsed time: 1684.5165696144104s
Processing frame: 36000
Elapsed time: 1785.5744681358337s
Processing frame: 38000
Elapsed time: 1886.6284000873566s
Processing frame: 40000
Elapsed time: 1988.4757297039032s
Processing frame: 42000
Elapsed time: 2080.2550728321075s
Processing frame: 44000
Elapsed time: 2185.6196382045746s
Processing frame: 46000
Elapsed time: 2294.24280500412s
Processing frame: 48000
Elapsed time: 2400.6525185108185s
Processing frame: 50000
Elapsed time: 2501.5173456668854s
Processing frame: 52000
Elapsed time: 2605.052181482315s
Processing frame: 54000
Elapsed time: 2707.529545545578s
Processing frame: 56000
Elapsed time: 2803.172973871231s
Processing frame: 58000
Elapsed time: 2899.1962094306946s
Processing frame: 60000
Elapsed time: 2989.950824022293s
Processing frame: 62000
Elapsed time: 3083.754914045334s
Processing frame: 64000
Elapsed time: 3186.0401635169983s
Processing frame: 66000
Elapsed time: 3295.293217897415s
Processing frame: 68000
Elapsed time: 3399.528530359268s
Processing frame: 70000
Elapsed time: 3501.4546082019806s
Processing frame: 72000
Elapsed time: 3600.950262784958s
