
Camera index: 1
Total frame number: 82062.0
Processing frame: 0
Elapsed time: 1.8835067749023438e-05s
Processing frame: 2000
Elapsed time: 99.68959021568298s
Processing frame: 4000
Elapsed time: 204.0625491142273s
Processing frame: 6000
Elapsed time: 312.68508100509644s
Processing frame: 8000
Elapsed time: 415.18400597572327s
Processing frame: 10000
Elapsed time: 517.8952572345734s
Processing frame: 12000
Elapsed time: 621.8037495613098s
Processing frame: 14000
Elapsed time: 719.3237705230713s
Processing frame: 16000
Elapsed time: 826.6747884750366s
Processing frame: 18000
Elapsed time: 928.1779520511627s
Processing frame: 20000
Elapsed time: 1032.9555296897888s
Processing frame: 22000
Elapsed time: 1135.408298254013s
Processing frame: 24000
Elapsed time: 1235.2023103237152s
Processing frame: 26000
Elapsed time: 1336.9856221675873s
Processing frame: 28000
Elapsed time: 1442.8425958156586s
Processing frame: 30000
Elapsed time: 1539.1912019252777s
Processing frame: 32000
Elapsed time: 1638.9347841739655s
Processing frame: 34000
Elapsed time: 1747.6214754581451s
Processing frame: 36000
Elapsed time: 1847.2850489616394s
Processing frame: 38000
Elapsed time: 1953.7868838310242s
Processing frame: 40000
Elapsed time: 2052.568017721176s
Processing frame: 42000
Elapsed time: 2160.749650001526s
Processing frame: 44000
Elapsed time: 2258.3694565296173s
Processing frame: 46000
Elapsed time: 2366.109873533249s
Processing frame: 48000
Elapsed time: 2467.148204088211s
Processing frame: 50000
Elapsed time: 2571.8170685768127s
Processing frame: 52000
Elapsed time: 2673.5321373939514s
Processing frame: 54000
Elapsed time: 2780.1024310588837s
Processing frame: 56000
Elapsed time: 2877.676297903061s
Processing frame: 58000
Elapsed time: 2987.218050479889s
Processing frame: 60000
Elapsed time: 3089.719826698303s
Processing frame: 62000
Elapsed time: 3196.0620300769806s
Processing frame: 64000
Elapsed time: 3298.9040954113007s
Processing frame: 66000
Elapsed time: 3403.3545639514923s
Processing frame: 68000
Elapsed time: 3508.840137243271s
Processing frame: 70000
Elapsed time: 3615.113922357559s
Processing frame: 72000
Elapsed time: 3718.5350761413574s
Processing frame: 74000
Elapsed time: 3826.496006965637s
Processing frame: 76000
Elapsed time: 3928.1553630828857s
Processing frame: 78000
Elapsed time: 4031.712537765503s
Processing frame: 80000
Elapsed time: 4133.96084523201s
Processing frame: 82000
Elapsed time: 4238.930274963379s
