
Camera index: 2
Total frame number: 66531.0
Processing frame: 0
Elapsed time: 2.47955322265625e-05s
Processing frame: 2000
Elapsed time: 100.20139908790588s
Processing frame: 4000
Elapsed time: 202.86927223205566s
Processing frame: 6000
Elapsed time: 309.2648537158966s
Processing frame: 8000
Elapsed time: 418.4501521587372s
Processing frame: 10000
Elapsed time: 525.7503261566162s
Processing frame: 12000
Elapsed time: 633.8893661499023s
Processing frame: 14000
Elapsed time: 736.014221906662s
Processing frame: 16000
Elapsed time: 840.8164777755737s
Processing frame: 18000
Elapsed time: 944.4254591464996s
Processing frame: 20000
Elapsed time: 1049.6509954929352s
Processing frame: 22000
Elapsed time: 1152.7883684635162s
Processing frame: 24000
Elapsed time: 1253.7607469558716s
Processing frame: 26000
Elapsed time: 1357.1217801570892s
Processing frame: 28000
Elapsed time: 1457.4936227798462s
Processing frame: 30000
Elapsed time: 1562.7731013298035s
Processing frame: 32000
Elapsed time: 1662.3964214324951s
Processing frame: 34000
Elapsed time: 1764.2519516944885s
Processing frame: 36000
Elapsed time: 1873.6325209140778s
Processing frame: 38000
Elapsed time: 1977.4849002361298s
Processing frame: 40000
Elapsed time: 2086.8428235054016s
Processing frame: 42000
Elapsed time: 2191.537638902664s
Processing frame: 44000
Elapsed time: 2302.6285412311554s
Processing frame: 46000
Elapsed time: 2411.05117893219s
Processing frame: 48000
Elapsed time: 2516.378602743149s
Processing frame: 50000
Elapsed time: 2614.315171957016s
Processing frame: 52000
Elapsed time: 2714.1998076438904s
Processing frame: 54000
Elapsed time: 2826.2817192077637s
Processing frame: 56000
Elapsed time: 2939.4194734096527s
Processing frame: 58000
Elapsed time: 3042.1365847587585s
Processing frame: 60000
Elapsed time: 3139.6210794448853s
Processing frame: 62000
Elapsed time: 3249.325912475586s
Processing frame: 64000
Elapsed time: 3352.503390789032s
Processing frame: 66000
Elapsed time: 3458.3271856307983s
