
Camera index: 2
Total frame number: 68277.0
Processing frame: 0
Elapsed time: 1.1920928955078125e-05s
Processing frame: 2000
Elapsed time: 34.71735906600952s
Processing frame: 4000
Elapsed time: 69.53605198860168s
Processing frame: 6000
Elapsed time: 103.98078298568726s
Processing frame: 8000
Elapsed time: 138.33742260932922s
Processing frame: 10000
Elapsed time: 172.4632637500763s
Processing frame: 12000
Elapsed time: 206.6807177066803s
Processing frame: 14000
Elapsed time: 241.0117347240448s
Processing frame: 16000
Elapsed time: 276.00973534584045s
Processing frame: 18000
Elapsed time: 310.42681789398193s
Processing frame: 20000
Elapsed time: 344.64192366600037s
Processing frame: 22000
Elapsed time: 378.9205160140991s
Processing frame: 24000
Elapsed time: 413.40415477752686s
Processing frame: 26000
Elapsed time: 448.0801124572754s
Processing frame: 28000
Elapsed time: 483.15824723243713s
Processing frame: 30000
Elapsed time: 518.3360118865967s
Processing frame: 32000
Elapsed time: 552.9470217227936s
Processing frame: 34000
Elapsed time: 587.2757768630981s
Processing frame: 36000
Elapsed time: 622.1379284858704s
Processing frame: 38000
Elapsed time: 657.1713507175446s
Processing frame: 40000
Elapsed time: 691.875096321106s
Processing frame: 42000
Elapsed time: 726.8100583553314s
Processing frame: 44000
Elapsed time: 761.6798830032349s
Processing frame: 46000
Elapsed time: 796.6450202465057s
Processing frame: 48000
Elapsed time: 831.4278767108917s
Processing frame: 50000
Elapsed time: 866.3143362998962s
Processing frame: 52000
Elapsed time: 901.2076330184937s
Processing frame: 54000
Elapsed time: 935.9305121898651s
Processing frame: 56000
Elapsed time: 970.7857456207275s
Processing frame: 58000
Elapsed time: 1005.0103957653046s
Processing frame: 60000
Elapsed time: 1039.5790643692017s
Processing frame: 62000
Elapsed time: 1074.2884953022003s
Processing frame: 64000
Elapsed time: 1108.9012706279755s
Processing frame: 66000
Elapsed time: 1143.6418676376343s
Processing frame: 68000
Elapsed time: 1177.901034116745s
