
Camera index: 2
Total frame number: 48162.0
Processing frame: 0
Elapsed time: 2.2649765014648438e-05s
Processing frame: 2000
Elapsed time: 92.16895365715027s
Processing frame: 4000
Elapsed time: 185.2105951309204s
Processing frame: 6000
Elapsed time: 281.66202998161316s
Processing frame: 8000
Elapsed time: 377.5967559814453s
Processing frame: 10000
Elapsed time: 470.2885010242462s
Processing frame: 12000
Elapsed time: 565.2370898723602s
Processing frame: 14000
Elapsed time: 661.1043136119843s
Processing frame: 16000
Elapsed time: 754.4399826526642s
Processing frame: 18000
Elapsed time: 849.3688974380493s
Processing frame: 20000
Elapsed time: 949.1286628246307s
Processing frame: 22000
Elapsed time: 1044.7313222885132s
Processing frame: 24000
Elapsed time: 1143.6884846687317s
Processing frame: 26000
Elapsed time: 1235.721352338791s
Processing frame: 28000
Elapsed time: 1332.6070535182953s
Processing frame: 30000
Elapsed time: 1424.6964581012726s
Processing frame: 32000
Elapsed time: 1518.1899960041046s
Processing frame: 34000
Elapsed time: 1613.870412826538s
Processing frame: 36000
Elapsed time: 1708.9601919651031s
Processing frame: 38000
Elapsed time: 1798.1899189949036s
Processing frame: 40000
Elapsed time: 1892.1376214027405s
Processing frame: 42000
Elapsed time: 1986.7658705711365s
Processing frame: 44000
Elapsed time: 2080.9101388454437s
Processing frame: 46000
Elapsed time: 2174.255679130554s
Processing frame: 48000
Elapsed time: 2267.0388791561127s
