
Camera index: 1
Total frame number: 87381.0
Processing frame: 0
Elapsed time: 1.2636184692382812e-05s
Processing frame: 2000
Elapsed time: 35.34990906715393s
Processing frame: 4000
Elapsed time: 71.08828330039978s
Processing frame: 6000
Elapsed time: 106.03542470932007s
Processing frame: 8000
Elapsed time: 140.7771713733673s
Processing frame: 10000
Elapsed time: 174.9474859237671s
Processing frame: 12000
Elapsed time: 209.54375052452087s
Processing frame: 14000
Elapsed time: 244.53625464439392s
Processing frame: 16000
Elapsed time: 279.5762755870819s
Processing frame: 18000
Elapsed time: 314.5088894367218s
Processing frame: 20000
Elapsed time: 349.57739210128784s
Processing frame: 22000
Elapsed time: 384.3214750289917s
Processing frame: 24000
Elapsed time: 419.3011016845703s
Processing frame: 26000
Elapsed time: 453.60774970054626s
Processing frame: 28000
Elapsed time: 488.40881752967834s
Processing frame: 30000
Elapsed time: 522.6380379199982s
Processing frame: 32000
Elapsed time: 557.51420545578s
Processing frame: 34000
Elapsed time: 592.3823764324188s
Processing frame: 36000
Elapsed time: 627.0981485843658s
Processing frame: 38000
Elapsed time: 661.2299373149872s
Processing frame: 40000
Elapsed time: 695.9162383079529s
Processing frame: 42000
Elapsed time: 730.2802634239197s
Processing frame: 44000
Elapsed time: 764.7123029232025s
Processing frame: 46000
Elapsed time: 799.3799936771393s
Processing frame: 48000
Elapsed time: 834.2376024723053s
Processing frame: 50000
Elapsed time: 868.7570440769196s
Processing frame: 52000
Elapsed time: 902.8810720443726s
Processing frame: 54000
Elapsed time: 937.2508351802826s
Processing frame: 56000
Elapsed time: 971.3695154190063s
Processing frame: 58000
Elapsed time: 1005.8424036502838s
Processing frame: 60000
Elapsed time: 1040.437756061554s
Processing frame: 62000
Elapsed time: 1075.2691159248352s
Processing frame: 64000
Elapsed time: 1109.8724718093872s
Processing frame: 66000
Elapsed time: 1145.291182756424s
Processing frame: 68000
Elapsed time: 1180.2990093231201s
Processing frame: 70000
Elapsed time: 1215.9639608860016s
Processing frame: 72000
Elapsed time: 1250.9759063720703s
Processing frame: 74000
Elapsed time: 1286.042533159256s
Processing frame: 76000
Elapsed time: 1321.4409520626068s
Processing frame: 78000
Elapsed time: 1356.7466135025024s
Processing frame: 80000
Elapsed time: 1392.204293012619s
Processing frame: 82000
Elapsed time: 1426.6239442825317s
Processing frame: 84000
Elapsed time: 1461.455165863037s
Processing frame: 86000
Elapsed time: 1496.266493320465s
