
Camera index: 2
Total frame number: 31542.0
Processing frame: 0
Elapsed time: 4.0531158447265625e-05s
Processing frame: 2000
Elapsed time: 114.70992350578308s
Processing frame: 4000
Elapsed time: 230.35573148727417s
Processing frame: 6000
Elapsed time: 347.2507665157318s
Processing frame: 8000
Elapsed time: 461.34149527549744s
Processing frame: 10000
Elapsed time: 581.34104347229s
Processing frame: 12000
Elapsed time: 702.612105846405s
Processing frame: 14000
Elapsed time: 822.7111093997955s
Processing frame: 16000
Elapsed time: 935.4573941230774s
Processing frame: 18000
Elapsed time: 1049.7401187419891s
Processing frame: 20000
Elapsed time: 1163.4661061763763s
Processing frame: 22000
Elapsed time: 1276.6351082324982s
Processing frame: 24000
Elapsed time: 1387.1070075035095s
Processing frame: 26000
Elapsed time: 1504.027603149414s
Processing frame: 28000
Elapsed time: 1613.2100489139557s
Processing frame: 30000
Elapsed time: 1724.2157382965088s
