
Camera index: 1
Total frame number: 70269.0
Processing frame: 0
Elapsed time: 1.4066696166992188e-05s
Processing frame: 2000
Elapsed time: 35.52268433570862s
Processing frame: 4000
Elapsed time: 70.0393922328949s
Processing frame: 6000
Elapsed time: 104.06980085372925s
Processing frame: 8000
Elapsed time: 138.11529397964478s
Processing frame: 10000
Elapsed time: 172.6536135673523s
Processing frame: 12000
Elapsed time: 207.35650634765625s
Processing frame: 14000
Elapsed time: 242.08139443397522s
Processing frame: 16000
Elapsed time: 277.3090615272522s
Processing frame: 18000
Elapsed time: 312.13019347190857s
Processing frame: 20000
Elapsed time: 347.3340561389923s
Processing frame: 22000
Elapsed time: 381.7649621963501s
Processing frame: 24000
Elapsed time: 416.69206404685974s
Processing frame: 26000
Elapsed time: 451.8064925670624s
Processing frame: 28000
Elapsed time: 487.41338300704956s
Processing frame: 30000
Elapsed time: 522.0120317935944s
Processing frame: 32000
Elapsed time: 557.2215378284454s
Processing frame: 34000
Elapsed time: 592.7830245494843s
Processing frame: 36000
Elapsed time: 627.5927586555481s
Processing frame: 38000
Elapsed time: 663.0562069416046s
Processing frame: 40000
Elapsed time: 698.4709694385529s
Processing frame: 42000
Elapsed time: 733.5843801498413s
Processing frame: 44000
Elapsed time: 768.4567096233368s
Processing frame: 46000
Elapsed time: 803.5405821800232s
Processing frame: 48000
Elapsed time: 837.7842755317688s
Processing frame: 50000
Elapsed time: 872.1467137336731s
Processing frame: 52000
Elapsed time: 906.2215352058411s
Processing frame: 54000
Elapsed time: 941.2836604118347s
Processing frame: 56000
Elapsed time: 975.8302321434021s
Processing frame: 58000
Elapsed time: 1010.1508212089539s
Processing frame: 60000
Elapsed time: 1044.8387835025787s
Processing frame: 62000
Elapsed time: 1080.1429319381714s
Processing frame: 64000
Elapsed time: 1114.7395424842834s
Processing frame: 66000
Elapsed time: 1149.6414685249329s
Processing frame: 68000
Elapsed time: 1184.402278661728s
Processing frame: 70000
Elapsed time: 1218.8235778808594s
