
Camera index: 1
Total frame number: 67515.0
Processing frame: 0
Elapsed time: 1.3113021850585938e-05s
Processing frame: 2000
Elapsed time: 98.77721214294434s
Processing frame: 4000
Elapsed time: 198.89959955215454s
Processing frame: 6000
Elapsed time: 297.64684534072876s
Processing frame: 8000
Elapsed time: 398.1697201728821s
Processing frame: 10000
Elapsed time: 498.53298258781433s
Processing frame: 12000
Elapsed time: 599.5517852306366s
Processing frame: 14000
Elapsed time: 690.2575101852417s
Processing frame: 16000
Elapsed time: 789.6668329238892s
Processing frame: 18000
Elapsed time: 889.3339653015137s
Processing frame: 20000
Elapsed time: 989.4034564495087s
Processing frame: 22000
Elapsed time: 1089.5932517051697s
Processing frame: 24000
Elapsed time: 1180.5447838306427s
Processing frame: 26000
Elapsed time: 1283.9099929332733s
Processing frame: 28000
Elapsed time: 1387.0833644866943s
Processing frame: 30000
Elapsed time: 1479.9318985939026s
Processing frame: 32000
Elapsed time: 1579.0092113018036s
Processing frame: 34000
Elapsed time: 1678.0146720409393s
Processing frame: 36000
Elapsed time: 1782.0575909614563s
Processing frame: 38000
Elapsed time: 1883.4935307502747s
Processing frame: 40000
Elapsed time: 1986.0733377933502s
Processing frame: 42000
Elapsed time: 2078.835883617401s
Processing frame: 44000
Elapsed time: 2174.8244030475616s
Processing frame: 46000
Elapsed time: 2267.3984320163727s
Processing frame: 48000
Elapsed time: 2364.495917081833s
Processing frame: 50000
Elapsed time: 2467.514883041382s
Processing frame: 52000
Elapsed time: 2565.437564134598s
Processing frame: 54000
Elapsed time: 2661.4015486240387s
Processing frame: 56000
Elapsed time: 2759.9447305202484s
Processing frame: 58000
Elapsed time: 2860.2550325393677s
Processing frame: 60000
Elapsed time: 2965.1835510730743s
Processing frame: 62000
Elapsed time: 3067.901060819626s
Processing frame: 64000
Elapsed time: 3166.051837682724s
Processing frame: 66000
Elapsed time: 3260.7763006687164s
