
Camera index: 2
Total frame number: 100671.0
Processing frame: 0
Elapsed time: 2.09808349609375e-05s
Processing frame: 2000
Elapsed time: 103.33739471435547s
Processing frame: 4000
Elapsed time: 207.29994750022888s
Processing frame: 6000
Elapsed time: 311.84484243392944s
Processing frame: 8000
Elapsed time: 415.8017997741699s
Processing frame: 10000
Elapsed time: 519.4845311641693s
Processing frame: 12000
Elapsed time: 620.2052278518677s
Processing frame: 14000
Elapsed time: 719.0991752147675s
Processing frame: 16000
Elapsed time: 818.309511423111s
Processing frame: 18000
Elapsed time: 919.6344964504242s
Processing frame: 20000
Elapsed time: 1021.1291539669037s
Processing frame: 22000
Elapsed time: 1118.9649112224579s
Processing frame: 24000
Elapsed time: 1225.4816699028015s
Processing frame: 26000
Elapsed time: 1322.7423915863037s
Processing frame: 28000
Elapsed time: 1426.8139050006866s
Processing frame: 30000
Elapsed time: 1527.826955318451s
Processing frame: 32000
Elapsed time: 1630.5855460166931s
Processing frame: 34000
Elapsed time: 1729.6785070896149s
Processing frame: 36000
Elapsed time: 1825.118670463562s
Processing frame: 38000
Elapsed time: 1922.6753616333008s
Processing frame: 40000
Elapsed time: 2024.551155090332s
Processing frame: 42000
Elapsed time: 2121.223184108734s
Processing frame: 44000
Elapsed time: 2220.4303953647614s
Processing frame: 46000
Elapsed time: 2320.2808685302734s
Processing frame: 48000
Elapsed time: 2423.007246732712s
Processing frame: 50000
Elapsed time: 2519.9491019248962s
Processing frame: 52000
Elapsed time: 2615.3813676834106s
Processing frame: 54000
Elapsed time: 2714.5917251110077s
Processing frame: 56000
Elapsed time: 2811.8488245010376s
Processing frame: 58000
Elapsed time: 2909.5705196857452s
Processing frame: 60000
Elapsed time: 3010.7820496559143s
Processing frame: 62000
Elapsed time: 3109.184672355652s
Processing frame: 64000
Elapsed time: 3210.8392782211304s
Processing frame: 66000
Elapsed time: 3308.7436485290527s
Processing frame: 68000
Elapsed time: 3407.469518661499s
Processing frame: 70000
Elapsed time: 3501.634895324707s
Processing frame: 72000
Elapsed time: 3606.3019948005676s
Processing frame: 74000
Elapsed time: 3706.284435749054s
Processing frame: 76000
Elapsed time: 3800.5867590904236s
Processing frame: 78000
Elapsed time: 3897.986803293228s
Processing frame: 80000
Elapsed time: 3996.188163995743s
Processing frame: 82000
Elapsed time: 4092.919379234314s
Processing frame: 84000
Elapsed time: 4185.474693536758s
Processing frame: 86000
Elapsed time: 4280.132061243057s
Processing frame: 88000
Elapsed time: 4379.413978099823s
Processing frame: 90000
Elapsed time: 4473.76903295517s
Processing frame: 92000
Elapsed time: 4571.268000125885s
Processing frame: 94000
Elapsed time: 4666.685633420944s
Processing frame: 96000
Elapsed time: 4766.705365419388s
Processing frame: 98000
Elapsed time: 4860.215075492859s
Processing frame: 100000
Elapsed time: 4958.080741643906s
