
Camera index: 1
Total frame number: 67434.0
Processing frame: 0
Elapsed time: 2.1219253540039062e-05s
Processing frame: 2000
Elapsed time: 98.23650765419006s
Processing frame: 4000
Elapsed time: 192.44143629074097s
Processing frame: 6000
Elapsed time: 284.0036015510559s
Processing frame: 8000
Elapsed time: 383.31336975097656s
Processing frame: 10000
Elapsed time: 480.7039625644684s
Processing frame: 12000
Elapsed time: 580.6253175735474s
Processing frame: 14000
Elapsed time: 680.1178765296936s
Processing frame: 16000
Elapsed time: 784.2026054859161s
Processing frame: 18000
Elapsed time: 885.5693047046661s
Processing frame: 20000
Elapsed time: 979.5950198173523s
Processing frame: 22000
Elapsed time: 1070.3432140350342s
Processing frame: 24000
Elapsed time: 1158.460615158081s
Processing frame: 26000
Elapsed time: 1252.4845714569092s
Processing frame: 28000
Elapsed time: 1343.2063670158386s
Processing frame: 30000
Elapsed time: 1445.819457769394s
Processing frame: 32000
Elapsed time: 1550.2367293834686s
Processing frame: 34000
Elapsed time: 1645.6603729724884s
Processing frame: 36000
Elapsed time: 1745.7574968338013s
Processing frame: 38000
Elapsed time: 1843.1968636512756s
Processing frame: 40000
Elapsed time: 1932.8285529613495s
Processing frame: 42000
Elapsed time: 2026.3915095329285s
Processing frame: 44000
Elapsed time: 2124.6231169700623s
Processing frame: 46000
Elapsed time: 2214.2686219215393s
Processing frame: 48000
Elapsed time: 2304.7011115550995s
Processing frame: 50000
Elapsed time: 2402.8690984249115s
Processing frame: 52000
Elapsed time: 2500.895158290863s
Processing frame: 54000
Elapsed time: 2604.7117886543274s
Processing frame: 56000
Elapsed time: 2700.626453638077s
Processing frame: 58000
Elapsed time: 2792.9472799301147s
Processing frame: 60000
Elapsed time: 2892.393998146057s
Processing frame: 62000
Elapsed time: 2991.368185043335s
Processing frame: 64000
Elapsed time: 3093.307906150818s
Processing frame: 66000
Elapsed time: 3185.4324610233307s
