
Camera index: 1
Total frame number: 86259.0
Processing frame: 0
Elapsed time: 1.52587890625e-05s
Processing frame: 2000
Elapsed time: 102.6948013305664s
Processing frame: 4000
Elapsed time: 202.03166723251343s
Processing frame: 6000
Elapsed time: 303.928644657135s
Processing frame: 8000
Elapsed time: 401.75072598457336s
Processing frame: 10000
Elapsed time: 499.2258083820343s
Processing frame: 12000
Elapsed time: 595.6381690502167s
Processing frame: 14000
Elapsed time: 689.588014125824s
Processing frame: 16000
Elapsed time: 787.9456186294556s
Processing frame: 18000
Elapsed time: 891.0118510723114s
Processing frame: 20000
Elapsed time: 991.6614634990692s
Processing frame: 22000
Elapsed time: 1090.978905916214s
Processing frame: 24000
Elapsed time: 1194.8793721199036s
Processing frame: 26000
Elapsed time: 1289.962679862976s
Processing frame: 28000
Elapsed time: 1393.496666431427s
Processing frame: 30000
Elapsed time: 1495.9557807445526s
Processing frame: 32000
Elapsed time: 1602.4090106487274s
Processing frame: 34000
Elapsed time: 1701.851861000061s
Processing frame: 36000
Elapsed time: 1801.142624616623s
Processing frame: 38000
Elapsed time: 1908.269945383072s
Processing frame: 40000
Elapsed time: 2001.981675863266s
Processing frame: 42000
Elapsed time: 2101.91259098053s
Processing frame: 44000
Elapsed time: 2191.8532857894897s
Processing frame: 46000
Elapsed time: 2291.18306350708s
Processing frame: 48000
Elapsed time: 2384.5560250282288s
Processing frame: 50000
Elapsed time: 2477.092721223831s
Processing frame: 52000
Elapsed time: 2581.9374628067017s
Processing frame: 54000
Elapsed time: 2675.67844581604s
Processing frame: 56000
Elapsed time: 2769.8083901405334s
Processing frame: 58000
Elapsed time: 2870.520438671112s
Processing frame: 60000
Elapsed time: 2967.172560453415s
Processing frame: 62000
Elapsed time: 3065.8660786151886s
Processing frame: 64000
Elapsed time: 3154.3234400749207s
Processing frame: 66000
Elapsed time: 3257.2304785251617s
Processing frame: 68000
Elapsed time: 3353.7968730926514s
Processing frame: 70000
Elapsed time: 3451.9518072605133s
Processing frame: 72000
Elapsed time: 3551.1553902626038s
Processing frame: 74000
Elapsed time: 3652.062560081482s
Processing frame: 76000
Elapsed time: 3752.7928519248962s
Processing frame: 78000
Elapsed time: 3848.344754934311s
Processing frame: 80000
Elapsed time: 3953.613908290863s
Processing frame: 82000
Elapsed time: 4045.4613246917725s
Processing frame: 84000
Elapsed time: 4148.342148065567s
Processing frame: 86000
Elapsed time: 4244.953792333603s
